city,site_eui,energy_star_score,gross_floor_area_sqft,total_ghg_mtco2e,y_log_ghg
nyc,87.5,30.0,31805.0,157.0,5.062595033026967
nyc,82.3,58.0,57512.0,278.4,5.632644446822861
nyc,23.6,100.0,25050.0,42.4,3.770459441106359
nyc,75.8,64.0,78200.0,333.5,5.8126368795682835
nyc,81.0,2.0,63263.0,368.0,5.910796644040527
nyc,74.8,1.0,33600.0,199.8,5.302309387817574
nyc,116.4,12.0,35008.0,226.6,5.427589702252176
nyc,132.1,25.0,28000.0,203.2,5.319099905730565
nyc,13.0,100.0,57247.0,54.6,4.018183201256536
nyc,127.0,6.0,28940.0,206.3,5.334167019441734
nyc,116.0,1.0,28016.0,217.9,5.388615004528817
nyc,72.6,92.0,80000.0,336.4,5.821269170111868
nyc,76.5,60.0,27548.0,120.2,4.797442073635214
nyc,76.4,20.0,384055.0,1797.8,7.494875054896553
nyc,104.8,28.0,108940.0,691.3,6.54001938768398
nyc,99.9,32.0,28208.0,156.7,5.060694493968993
nyc,80.5,91.0,33750.0,200.3,5.304796332645746
nyc,122.5,6.0,31200.0,215.0,5.375278407684165
nyc,67.2,74.0,85195.0,328.3,5.7969691893823185
nyc,76.2,60.0,30920.0,135.4,4.915591745409362
nyc,79.2,59.0,63224.0,283.3,5.650030018656954
nyc,45.6,92.0,202341.0,602.9,6.403408621313855
nyc,117.4,24.0,82284.0,549.0,6.309918278226516
nyc,64.9,93.0,73418.0,290.0,5.673323267171493
nyc,93.1,2.0,40000.0,250.4,5.527045296156147
nyc,70.4,81.0,62076.0,273.3,5.614222397943558
nyc,395.2,6.0,589161.0,14788.2,9.601652463640137
nyc,95.8,74.0,238667.0,1396.2,7.242225512932677
nyc,57.9,30.0,1085148.0,4783.6,8.47315770582648
nyc,63.9,78.0,44712.0,217.4,5.38632824387075
nyc,69.9,75.0,363309.0,1759.3,7.473239528051926
nyc,218.3,1.0,82919.0,1366.0,7.220373836723949
nyc,87.0,61.0,78130.0,386.6,5.959973880016611
nyc,89.5,12.0,25212.0,138.6,4.938781190328272
nyc,95.7,63.0,30600.0,179.8,5.1973914479580765
nyc,110.5,25.0,99750.0,631.7,6.449996376152838
nyc,43.2,40.0,34730.0,109.4,4.704110133842995
nyc,59.3,87.0,54223.0,195.8,5.282187984618153
nyc,21.1,100.0,207323.0,315.7,5.757954953544594
nyc,34.7,99.0,120908.0,275.3,5.621487231929371
nyc,77.7,11.0,27000.0,139.0,4.941642422609304
nyc,192.7,1.0,160501.0,2113.4,7.656526363290079
nyc,84.5,56.0,60500.0,290.6,5.675383000134503
nyc,83.7,65.0,225999.0,1103.2,7.0068763698499446
nyc,114.2,25.0,46800.0,297.1,5.697429000684026
nyc,72.1,84.0,75900.0,312.5,5.7477993600729755
nyc,89.0,42.0,70513.0,359.9,5.8886009116487426
nyc,78.7,65.0,60990.0,270.7,5.604698516432302
nyc,100.0,4.0,74226.0,471.0,6.156978985585555
nyc,84.2,40.0,53500.0,253.9,5.54087131138207
nyc,70.5,80.0,87027.0,350.6,5.862494165811022
nyc,32.7,96.0,51857.0,106.8,4.680277658474897
nyc,78.3,39.0,50938.0,238.9,5.480222169845649
nyc,105.5,22.0,94414.0,559.6,6.329007638730688
nyc,78.2,49.0,45354.0,208.8,5.346154695962197
nyc,60.5,85.0,63959.0,221.6,5.4053764388414445
nyc,106.6,10.0,33630.0,208.7,5.345677937907874
nyc,46.2,92.0,51003.0,151.7,5.028475212224587
nyc,105.3,30.0,766440.0,4672.4,8.449642137153958
nyc,93.0,62.0,40836.0,220.1,5.3986150878634005
nyc,96.4,41.0,59323.0,335.4,5.818300928098793
nyc,45.2,90.0,136730.0,401.2,5.996949477338552
nyc,39.4,88.0,32273.0,88.0,4.48863636973214
nyc,51.7,76.0,35800.0,124.8,4.8346933442663405
nyc,55.7,93.0,99900.0,358.6,5.884992302597465
nyc,90.5,60.0,353462.0,1865.9,7.532034580243282
nyc,16.0,100.0,79730.0,91.1,4.522874943261261
nyc,76.7,52.0,55360.0,266.1,5.587623120115915
nyc,86.5,52.0,94500.0,466.6,6.147613229597914
nyc,87.4,41.0,114402.0,592.1,6.385363018844681
nyc,66.8,75.0,183528.0,948.7,6.856146145248907
nyc,158.7,1.0,25763.0,249.1,5.521860837883573
nyc,41.8,88.0,319174.0,870.9,6.770674738433769
nyc,60.5,91.0,111368.0,390.3,5.969474529216367
nyc,72.3,74.0,382746.0,1721.3,7.451415885841701
nyc,61.9,66.0,196700.0,842.9,6.738034004163921
nyc,21.1,97.0,61304.0,102.8,4.642465970731788
nyc,120.0,36.0,29865.0,266.1,5.587623120115915
nyc,80.8,16.0,34300.0,160.1,5.082025290182929
nyc,73.7,70.0,110934.0,478.7,6.173160908508018
nyc,74.9,57.0,37941.0,168.5,5.1328529268205045
nyc,21.4,100.0,135099.0,193.0,5.267858159063328
nyc,96.8,31.0,47700.0,262.9,5.575570243509278
nyc,64.2,97.0,86422.0,407.7,6.012981390570231
nyc,15.5,100.0,68309.0,80.9,4.405498990859024
nyc,94.6,46.0,31080.0,170.7,5.14574876790343
nyc,95.0,28.0,45738.0,318.2,5.765817865575654
nyc,92.7,63.0,38623.0,269.4,5.599902344168809
nyc,74.8,21.0,43053.0,198.7,5.296816240421769
nyc,78.9,60.0,99124.0,580.3,6.365266974707305
nyc,88.3,47.0,43018.0,219.9,5.397710110426072
nyc,81.7,33.0,162530.0,834.0,6.727431724850855
nyc,131.4,8.0,46554.0,354.6,5.8738065036397495
nyc,63.0,83.0,61672.0,293.3,5.684599655239428
nyc,80.7,63.0,68078.0,410.9,6.020780601442035
nyc,57.9,94.0,106450.0,364.8,5.9020867359567655
nyc,77.4,55.0,100000.0,574.3,6.354891643869248
nyc,66.1,85.0,97170.0,427.4,6.060057338573594
nyc,14.4,100.0,56850.0,60.8,4.123903364463645
nyc,73.7,79.0,146376.0,628.5,6.444925853484402
nyc,56.1,53.0,144330.0,560.2,6.330077348228306
nyc,32.8,94.0,297638.0,733.3,6.598917664457565
nyc,367.2,1.0,26400.0,752.8,6.625127080833035
nyc,60.1,40.0,107000.0,414.0,6.028278520230698
nyc,77.4,78.0,36500.0,165.2,5.113191882421348
nyc,108.7,12.0,47070.0,303.9,5.719983853994209
nyc,147.1,25.0,30540.0,251.9,5.5329941536759195
nyc,56.7,90.0,194422.0,655.4,6.486770359215936
nyc,96.3,25.0,43095.0,306.6,5.728800237631489
nyc,111.9,32.0,54000.0,339.3,5.82982758150686
nyc,99.3,50.0,47886.0,268.5,5.596568390349052
nyc,112.2,65.0,27592.0,173.6,5.162497643405501
nyc,59.4,94.0,79092.0,274.3,5.617861412148562
nyc,61.5,81.0,63665.0,246.7,5.512218336495314
nyc,88.7,51.0,91000.0,464.5,6.143112096717122
nyc,134.6,16.0,25250.0,190.5,5.2548878086207
nyc,86.2,46.0,67320.0,327.6,5.794841205603168
nyc,96.2,78.0,36664.0,262.5,5.574053367981417
nyc,93.2,69.0,45111.0,242.4,5.494706180553427
nyc,80.4,74.0,48000.0,221.5,5.404927101606295
nyc,70.2,93.0,62661.0,281.7,5.644386264699545
nyc,67.7,72.0,824966.0,4104.6,8.320107174421317
nyc,122.1,15.0,33200.0,239.1,5.481055503227208
nyc,56.2,85.0,81500.0,351.0,5.863631175598097
nyc,245.8,77.0,3813938.0,52912.9,10.876421343255434
nyc,101.0,41.0,174294.0,1011.8,6.9204740513899115
nyc,80.7,56.0,48150.0,286.7,5.661918270557503
nyc,101.3,62.0,22000.0,128.2,4.861361591348501
nyc,75.3,65.0,71216.0,314.9,5.7554257078080395
nyc,112.5,42.0,57960.0,483.9,6.183942684111306
nyc,99.2,36.0,27810.0,160.0,5.081404364984463
nyc,48.0,87.0,236778.0,744.3,6.613786821887648
nyc,62.8,83.0,132088.0,475.9,6.167306825304179
nyc,102.5,6.0,33600.0,204.0,5.3230099791384085
nyc,112.4,40.0,33545.0,214.2,5.371567828287629
nyc,61.4,91.0,56658.0,203.8,5.322033893165353
nyc,62.2,67.0,111417.0,398.6,5.990464046774399
nyc,91.3,53.0,27050.0,182.3,5.21112415484566
nyc,56.5,89.0,77748.0,268.9,5.598051520023959
nyc,105.2,59.0,38255.0,299.3,5.7047819749892845
nyc,52.7,97.0,127184.0,396.7,5.985697952213645
nyc,84.3,41.0,178893.0,898.0,6.80128303447162
nyc,97.3,23.0,64381.0,367.0,5.908082938168931
nyc,65.1,56.0,176170.0,680.6,6.524442975515106
nyc,60.2,81.0,75509.0,264.3,5.580861261143694
nyc,74.0,75.0,34090.0,147.0,4.997212273764115
nyc,95.9,50.0,49220.0,270.6,5.604330395684541
nyc,77.5,73.0,72969.0,417.7,6.037154673025098
nyc,84.8,52.0,38250.0,186.0,5.231108616854587
nyc,18.1,100.0,47940.0,63.6,4.168214410788556
nyc,20.4,100.0,71250.0,102.3,4.637637376125593
nyc,87.3,32.0,120456.0,627.4,6.443176906381466
nyc,103.7,48.0,74500.0,571.9,6.350711181414532
nyc,96.1,20.0,61542.0,350.5,5.86220971125072
nyc,83.7,55.0,90450.0,451.4,6.114566744241966
nyc,68.4,61.0,127932.0,536.5,6.2869287600018176
nyc,88.1,45.0,40986.0,204.2,5.323985113296614
nyc,114.2,22.0,30196.0,197.6,5.291292751611072
nyc,65.1,76.0,30634.0,118.1,4.779963476361254
nyc,125.3,21.0,40000.0,284.7,5.654942309236727
nyc,68.5,81.0,81900.0,323.6,5.782593655080491
nyc,91.6,24.0,43280.0,237.7,5.4752075333447845
nyc,99.6,42.0,84826.0,486.7,6.189700462716007
nyc,94.8,78.0,51972.0,366.3,5.906178952825622
nyc,93.3,38.0,326646.0,1781.5,7.485772152288451
nyc,97.0,54.0,325000.0,1784.6,7.487509772186992
nyc,85.3,69.0,109832.0,538.1,6.289901082457623
nyc,144.2,1.0,47957.0,485.8,6.187853361113372
nyc,93.8,49.0,72450.0,384.5,5.954541193003384
nyc,93.3,22.0,36783.0,254.3,5.542439324247439
nyc,46.9,99.0,111236.0,303.8,5.7196558238124915
nyc,13.1,100.0,350345.0,333.7,5.8132346082172806
nyc,76.7,69.0,43641.0,193.3,5.269403356383394
nyc,8.8,85.0,42655.0,29.2,3.407841924380824
nyc,77.0,73.0,90890.0,530.2,6.275138598162224
nyc,64.3,87.0,98955.0,374.9,5.9293231505701325
nyc,65.9,32.0,282969.0,1291.0,7.163946684342547
nyc,80.9,56.0,42820.0,206.1,5.333201768401539
nyc,43.3,100.0,81710.0,261.2,5.569107571329599
nyc,46.4,56.0,267414.0,883.6,6.785135565434226
nyc,18.1,100.0,247687.0,315.0,5.755742213586912
nyc,63.5,42.0,61602.0,277.9,5.630853294633443
nyc,35.6,92.0,84610.0,211.3,5.35800036870921
nyc,55.3,72.0,328348.0,1243.8,7.126730153424127
nyc,57.1,63.0,224400.0,913.3,6.818158745170381
nyc,73.9,70.0,272663.0,1235.2,7.119797437225173
nyc,208.1,18.0,91777.0,1318.9,7.185311255134909
nyc,66.4,86.0,89412.0,443.9,6.097849537811996
nyc,91.4,61.0,42874.0,223.9,5.41565585896527
nyc,54.3,93.0,146500.0,463.9,6.141822328696539
nyc,22.0,99.0,92970.0,162.1,5.094363509626968
nyc,66.7,92.0,259999.0,1301.1,7.171733624734682
nyc,39.6,96.0,174046.0,444.9,6.100094711633431
nyc,61.5,86.0,109200.0,504.5,6.225548038460526
nyc,78.6,68.0,42926.0,195.7,5.281679725395013
nyc,119.4,24.0,55217.0,372.1,5.921846480227112
nyc,76.2,65.0,229870.0,1025.2,6.933617938507864
nyc,57.8,61.0,207727.0,858.7,6.756583491180399
nyc,130.3,12.0,71175.0,531.8,6.27814611922618
nyc,97.4,21.0,33660.0,188.3,5.243333058215277
nyc,84.7,66.0,297985.0,1511.3,7.321386949756695
nyc,71.4,93.0,54883.0,292.8,5.682899263739777
nyc,62.3,7.0,228567.0,1049.8,6.957307057811385
nyc,110.4,21.0,39400.0,295.3,5.691372454579519
nyc,84.9,37.0,191306.0,981.1,6.889693136163729
nyc,89.6,36.0,266776.0,1282.4,7.1572680853164155
nyc,70.0,75.0,175859.0,763.9,6.63974510632782
nyc,32.7,76.0,116484.0,247.8,5.516649360865024
nyc,97.3,80.0,36126.0,208.3,5.343768629451954
nyc,23.4,100.0,31995.0,51.7,3.9646154555473165
nyc,22.2,100.0,44000.0,71.4,4.282206299391671
nyc,94.6,46.0,39852.0,284.7,5.654942309236727
nyc,95.8,36.0,42000.0,304.9,5.7232582511568575
nyc,63.4,91.0,105356.0,389.6,5.967684018442578
nyc,76.3,37.0,62797.0,298.9,5.703449085754963
nyc,208.8,5.0,25139.0,287.2,5.663654683565421
nyc,58.6,69.0,36859.0,141.2,4.95723451736914
nyc,80.5,54.0,68878.0,342.7,5.839769183855788
nyc,125.7,41.0,2672218.0,21098.6,9.957009361938493
nyc,106.7,16.0,889184.0,6342.3,8.755154416747532
nyc,76.6,53.0,82536.0,365.4,5.903725632799975
nyc,92.1,46.0,52399.0,275.4,5.621849091893515
nyc,96.0,82.0,90000.0,642.6,6.467077415118228
nyc,92.1,51.0,48398.0,259.6,5.562986664690745
nyc,153.1,11.0,29400.0,335.8,5.819489282368171
nyc,75.6,82.0,54001.0,265.1,5.583872177983643
nyc,37.5,98.0,38806.0,105.3,4.666265285347902
nyc,112.0,33.0,54000.0,419.8,6.0421576614235
nyc,86.5,97.0,44156.0,218.3,5.390440655423842
nyc,59.0,80.0,54986.0,190.9,5.256974403013654
nyc,69.9,93.0,47980.0,192.1,5.263208189434469
nyc,112.9,1.0,188537.0,1520.9,7.327714833240754
nyc,89.2,19.0,41520.0,264.9,5.583120298248974
nyc,72.8,92.0,74362.0,325.6,5.788736180536365
nyc,80.8,51.0,266160.0,1258.9,7.138787631716584
nyc,177.0,4.0,32755.0,320.1,5.771752601095469
nyc,72.3,87.0,111447.0,597.0,6.393590753950631
nyc,60.1,72.0,144303.0,576.8,6.359227788032134
nyc,26.0,94.0,29265.0,52.4,3.977810745966149
nyc,46.6,66.0,96484.0,310.8,5.742361956623676
nyc,95.8,31.0,44067.0,302.3,5.714722414694536
nyc,74.7,64.0,82572.0,359.3,5.886937017754048
nyc,70.6,73.0,97364.0,397.2,5.986954391630096
nyc,91.7,50.0,414127.0,2220.7,7.706027947583082
nyc,94.2,30.0,39176.0,225.6,5.423186348593906
nyc,85.5,37.0,268989.0,1257.4,7.137596351744068
nyc,31.8,100.0,45983.0,108.3,4.694096395182493
nyc,36.2,100.0,39888.0,89.0,4.499809670330265
nyc,99.6,20.0,61000.0,445.8,6.102111067195046
nyc,116.8,4.0,44032.0,373.4,5.9253247446034365
nyc,49.6,54.0,34148.0,127.4,4.855150391255861
nyc,67.0,67.0,69280.0,290.8,5.676068636088686
nyc,57.8,72.0,120440.0,398.6,5.990464046774399
nyc,142.0,2.0,54900.0,432.9,6.072814092804305
nyc,45.3,97.0,27571.0,73.2,4.3067641501733345
nyc,138.0,12.0,46309.0,453.6,6.119417911418443
nyc,103.2,62.0,83519.0,565.2,6.338947372677799
nyc,93.9,50.0,343600.0,1904.0,7.552237287560802
nyc,90.6,57.0,75643.0,503.2,6.222973014753819
nyc,121.3,14.0,64000.0,434.8,6.07718342251052
nyc,24.8,100.0,44440.0,78.7,4.378269585796169
nyc,104.4,35.0,680222.0,4093.2,8.31732661700652
nyc,108.6,24.0,69321.0,444.5,6.099197246910864
nyc,91.5,18.0,135993.0,770.8,6.648725449103519
nyc,100.6,25.0,718399.0,4187.2,8.340026326342052
nyc,43.7,96.0,93600.0,240.0,5.484796933490655
nyc,165.4,1.0,48217.0,467.6,6.149749526073696
nyc,132.1,23.0,281975.0,2238.4,7.7139632518260965
nyc,97.8,77.0,29736.0,162.1,5.094363509626968
nyc,33.3,94.0,723860.0,1883.8,7.541576993457268
nyc,137.2,4.0,72623.0,597.4,6.394259426660267
nyc,51.1,69.0,33150.0,134.6,4.909709375506295
nyc,17.2,97.0,28000.0,38.3,3.6712245188752153
nyc,16.1,100.0,31950.0,40.9,3.735285826928092
nyc,73.6,1.0,38000.0,222.3,5.408516158846112
nyc,59.8,64.0,49300.0,178.3,5.189060380611087
nyc,55.7,89.0,113062.0,438.8,6.086320078120661
nyc,93.1,58.0,289356.0,1924.2,7.562785137428954
nyc,95.2,34.0,48400.0,298.0,5.700443573390687
nyc,61.5,86.0,42500.0,175.6,5.173887288169859
nyc,63.8,76.0,64750.0,261.4,5.5698700570699335
nyc,61.7,68.0,40982.0,159.9,5.080783053998338
nyc,84.1,77.0,1145806.0,6115.8,8.718794362942148
nyc,67.3,28.0,29831.0,112.9,4.735320870453137
nyc,111.6,4.0,48635.0,315.3,5.756691130311603
nyc,269.0,1.0,32000.0,307.3,5.731073334892105
nyc,73.9,19.0,31460.0,144.7,4.981549713201159
nyc,83.8,23.0,51000.0,298.3,5.701446414858653
nyc,93.3,64.0,98738.0,590.7,6.382999749682648
nyc,134.3,45.0,118134.0,1086.4,6.99154480471182
nyc,77.4,82.0,106859.0,574.4,6.355065451117447
nyc,125.7,46.0,58200.0,512.7,6.241639437473222
nyc,60.4,76.0,163325.0,614.1,6.421784856214322
nyc,80.4,70.0,40800.0,246.7,5.512218336495314
nyc,52.6,83.0,87680.0,282.8,5.648269764725942
nyc,49.8,73.0,165600.0,525.3,6.265871392359733
nyc,62.1,77.0,29250.0,105.8,4.6709579265260945
nyc,63.8,77.0,99512.0,482.7,6.181464879828938
nyc,69.3,76.0,110400.0,461.7,6.137078895912954
nyc,33.1,96.0,109300.0,256.0,5.54907608489522
nyc,74.9,53.0,112000.0,484.9,6.186002841411857
nyc,107.3,29.0,87600.0,627.7,6.443654195389016
nyc,62.9,43.0,29000.0,136.1,4.920710586568268
nyc,42.4,81.0,30888.0,76.1,4.345103280569283
nyc,18.0,88.0,48362.0,47.8,3.8877303128591016
nyc,50.7,100.0,85695.0,230.9,5.446306244261486
nyc,83.1,76.0,37492.0,180.4,5.200704537681037
nyc,13.7,100.0,115200.0,125.3,4.838660029356445
nyc,8.9,100.0,39520.0,27.9,3.3638415951183864
nyc,77.7,72.0,26550.0,124.1,4.829113417472866
nyc,41.0,38.0,30000.0,97.7,4.592084946439436
nyc,14.6,100.0,56266.0,65.4,4.1956970564823886
nyc,111.7,13.0,37009.0,236.3,5.4693251634417175
nyc,104.2,51.0,32000.0,178.6,5.190732155868099
nyc,123.9,18.0,27400.0,199.4,5.3003153692107094
nyc,90.8,55.0,54570.0,283.6,5.651084685655752
nyc,36.3,95.0,44060.0,119.9,4.794963757620747
nyc,20.7,100.0,276760.0,427.9,6.061223791522835
nyc,156.6,28.0,37800.0,344.7,5.845571346927579
nyc,21.7,82.0,36000.0,56.6,4.053522567701846
nyc,75.9,23.0,63121.0,303.1,5.717356594683319
nyc,51.2,10.0,45475.0,167.3,5.12574810119676
nyc,17.0,89.0,56400.0,53.2,3.9926809084456005
nyc,174.9,37.0,30948.0,372.0,5.921578419643816
nyc,60.3,68.0,656646.0,2781.2,7.93099726062547
nyc,70.4,78.0,654013.0,3507.4,8.162915372077226
nyc,88.7,68.0,163132.0,973.9,6.882334901635226
nyc,122.6,26.0,63360.0,489.3,6.195017448657188
nyc,66.3,62.0,258412.0,1313.4,7.181135566723058
nyc,106.2,17.0,47680.0,275.6,5.622572419230658
nyc,31.3,93.0,42240.0,81.0,4.406719247264253
nyc,68.7,78.0,243426.0,1056.5,6.963662910920433
nyc,61.0,30.0,52640.0,218.5,5.391352232515226
nyc,18.0,75.0,41580.0,57.2,4.063885354737392
nyc,41.7,48.0,450000.0,1350.6,7.209044354840135
nyc,88.5,44.0,43592.0,216.8,5.38357721049886
nyc,15.4,100.0,25154.0,28.8,3.3945083935113587
nyc,64.8,78.0,62755.0,258.4,5.5583712718823435
nyc,70.3,66.0,35364.0,168.5,5.1328529268205045
nyc,65.8,85.0,66875.0,253.3,5.538514672428074
nyc,106.9,9.0,39088.0,234.0,5.459585514144159
nyc,109.3,7.0,24080.0,150.1,5.017941869278694
nyc,96.9,37.0,59850.0,329.9,5.801816214927566
nyc,63.2,61.0,266371.0,1087.9,6.992923291352016
nyc,67.5,74.0,61110.0,236.4,5.469746482175568
nyc,20.5,98.0,32700.0,52.0,3.970291913552122
nyc,109.7,35.0,28500.0,176.6,5.17953383055807
nyc,63.8,72.0,40525.0,150.6,5.021245473208271
nyc,2.3,100.0,28785.0,5.2,1.824549292051046
nyc,122.5,23.0,27281.0,193.0,5.267858159063328
nyc,76.3,64.0,53853.0,241.6,5.49141399650995
nyc,39.4,99.0,312340.0,914.5,6.819470364114565
nyc,89.4,36.0,52500.0,262.4,5.573673789309181
nyc,35.4,94.0,42303.0,106.5,4.677490847567717
nyc,54.0,84.0,141500.0,548.3,6.308644740348575
nyc,68.8,56.0,485729.0,2538.2,7.839604349772144
nyc,6.0,98.0,115268.0,44.6,3.8199077165203406
nyc,83.1,88.0,582372.0,2665.9,7.888672028165962
nyc,65.9,51.0,227463.0,1085.9,6.9910848865691415
nyc,24.7,98.0,88000.0,134.9,4.911919321157098
nyc,54.1,77.0,372895.0,1483.6,7.302900654683446
nyc,63.0,70.0,313039.0,1456.1,7.284203438019809
nyc,80.3,54.0,973587.0,5922.4,8.686665887341281
nyc,70.2,88.0,359326.0,1837.8,7.516868463932073
nyc,131.7,1.0,30000.0,283.0,5.648974238161206
nyc,95.3,63.0,45665.0,306.1,5.727173427446777
nyc,82.5,81.0,62360.0,388.7,5.965377212344664
nyc,78.4,58.0,33973.0,198.4,5.295312857527738
nyc,69.6,76.0,59262.0,234.4,5.461286194826176
nyc,63.1,91.0,30675.0,112.3,4.730039168033961
nyc,80.1,23.0,67535.0,315.1,5.756058619221572
nyc,86.1,50.0,77035.0,375.6,5.931183616223052
nyc,88.1,51.0,93939.0,494.3,6.2051636395941925
nyc,73.2,91.0,54200.0,227.0,5.429345628954441
nyc,104.9,33.0,45132.0,267.3,5.592105757431579
nyc,39.6,54.0,114315.0,345.1,5.846727750641299
nyc,46.9,29.0,61554.0,223.3,5.412984441526163
nyc,216.2,1.0,52396.0,658.3,6.491178666119254
nyc,79.6,61.0,92100.0,412.3,6.024173721517687
nyc,71.8,8.0,36380.0,153.3,5.038898759369115
nyc,94.0,86.0,48252.0,255.4,5.546738725046515
nyc,69.3,82.0,110000.0,441.0,6.091309882077698
nyc,77.0,99.0,42099.0,190.5,5.2548878086207
nyc,143.1,55.0,23478.0,189.9,5.251749730731702
nyc,19.7,100.0,149937.0,228.4,5.435467204695271
nyc,74.3,71.0,33801.0,146.2,4.991792206294776
nyc,75.0,31.0,32162.0,152.9,5.0363030408448335
nyc,15.6,100.0,111000.0,129.5,4.871373226762748
nyc,123.1,7.0,40344.0,366.5,5.906723318652891
nyc,45.5,94.0,132983.0,449.4,6.110136076825481
nyc,102.9,71.0,31150.0,182.7,5.21330399222108
nyc,77.0,81.0,88182.0,470.1,6.155070385705995
nyc,49.2,22.0,120000.0,360.8,5.891091572961195
nyc,21.5,100.0,25461.0,41.9,3.758871825933971
nyc,50.4,94.0,99821.0,354.8,5.874368775231734
nyc,107.5,37.0,59325.0,360.8,5.891091572961195
nyc,82.6,69.0,239190.0,1183.5,7.07707602359884
nyc,85.6,11.0,86148.0,465.3,6.144829203814275
nyc,28.2,98.0,166399.0,324.1,5.784132827309859
nyc,76.3,62.0,147026.0,658.5,6.491481972157369
nyc,55.0,89.0,328800.0,1249.6,7.131378715133198
nyc,94.1,37.0,72146.0,402.5,6.000176487710004
nyc,52.7,51.0,300215.0,1040.4,6.948321240728799
nyc,101.9,76.0,30020.0,226.6,5.427589702252176
nyc,116.2,33.0,33555.0,224.4,5.417876601605676
nyc,124.2,5.0,33000.0,258.6,5.559141984829935
nyc,58.7,14.0,151627.0,647.8,6.475124502801203
nyc,47.0,35.0,86314.0,296.6,5.6957503029589365
nyc,36.6,98.0,52030.0,127.9,4.859036909945142
nyc,43.5,96.0,78400.0,231.5,5.448890225027411
nyc,72.4,70.0,117929.0,495.2,6.206979071257701
nyc,814.2,1.0,34200.0,1497.2,7.312019666513782
nyc,43.0,98.0,152000.0,419.0,6.040254711277414
nyc,39.7,94.0,34500.0,95.4,4.5685062016165
nyc,176.8,1.0,65736.0,726.5,6.589613999045648
nyc,69.4,54.0,213546.0,892.8,6.795482036499351
nyc,181.5,1.0,65138.0,815.9,6.705516688347823
nyc,0.0,100.0,27262.0,0.0,0.0
nyc,6.8,97.0,41500.0,22.5,3.1570004211501135
nyc,9.1,100.0,42252.0,30.7,3.456316680883235
nyc,58.4,83.0,93500.0,390.0,5.968707559985366
nyc,66.9,59.0,13457.0,59.1,4.096009841541162
nyc,39.6,73.0,95530.0,263.7,5.578597109233056
nyc,44.2,83.0,168600.0,451.7,6.1152296544419125
nyc,23.0,100.0,50365.0,74.8,4.328098292648326
nyc,54.5,29.0,31850.0,93.8,4.551769409260976
nyc,24.8,98.0,136750.0,269.0,5.598421958998375
nyc,56.5,100.0,105332.0,316.0,5.75890177387728
nyc,0.0,100.0,25248.0,0.0,0.0
nyc,70.8,50.0,25210.0,106.5,4.677490847567717
nyc,58.5,99.0,48500.0,150.8,5.02256386496153
nyc,45.4,85.0,49164.0,164.4,5.108366782589591
nyc,83.9,63.0,27800.0,142.7,4.967727793084979
nyc,39.1,64.0,85600.0,191.5,5.260096153727839
nyc,62.0,5.0,90000.0,392.0,5.973809611869261
nyc,21.8,100.0,127058.0,203.5,5.320567975482857
nyc,52.3,100.0,75902.0,213.9,5.370172803648464
nyc,41.4,92.0,63200.0,176.9,5.18122159467179
nyc,23.7,94.0,60100.0,113.2,4.73795129722191
nyc,62.4,87.0,96700.0,455.1,6.122712083717655
nyc,59.9,75.0,98632.0,369.9,5.915932484495545
nyc,66.1,69.0,160975.0,616.9,6.426326632066933
nyc,68.1,65.0,88375.0,457.3,6.127523991515078
nyc,63.1,61.0,122400.0,452.9,6.11787690946242
nyc,59.4,80.0,134400.0,480.3,6.1764907763090635
nyc,60.2,78.0,86400.0,395.2,5.981919134264451
nyc,56.4,83.0,418550.0,1402.5,7.246724395801937
nyc,58.8,91.0,133325.0,476.5,6.168564159920785
nyc,58.1,40.0,26282.0,112.9,4.735320870453137
nyc,19.6,74.0,30025.0,44.6,3.8199077165203406
nyc,167.8,1.0,45000.0,414.9,6.030444846748866
nyc,114.4,13.0,33610.0,221.0,5.402677381872279
nyc,94.7,32.0,28000.0,148.5,5.0072963928307415
nyc,105.5,17.0,61200.0,401.9,5.998688392197302
nyc,90.2,17.0,65018.0,370.3,5.917010361183034
nyc,97.0,64.0,405000.0,2113.9,7.656762809038704
nyc,119.6,12.0,36500.0,244.8,5.504518197131935
nyc,124.0,19.0,30300.0,210.7,5.35517017814082
nyc,16.0,100.0,97200.0,116.9,4.769836807543325
nyc,75.2,73.0,368569.0,1594.6,7.375005120031251
nyc,82.2,30.0,90730.0,446.9,6.104569993213254
nyc,25.1,88.0,33000.0,64.6,4.183575695950044
nyc,66.9,71.0,70135.0,426.2,6.057252287645985
nyc,33.0,68.0,130000.0,264.4,5.581238121898107
nyc,33.6,77.0,96661.0,258.4,5.5583712718823435
nyc,40.4,70.0,483250.0,1531.7,7.334786165004862
nyc,64.5,78.0,460800.0,1766.1,7.4770950638140095
nyc,43.8,93.0,114812.0,325.8,5.789348362985848
nyc,50.9,83.0,114724.0,421.0,6.045005314036012
nyc,271.6,49.0,69625.0,1316.0,7.183111701743281
nyc,110.5,23.0,69385.0,538.3,6.2902720023431815
nyc,583.2,1.0,268639.0,9255.0,9.133027268873512
nyc,62.2,77.0,977035.0,4389.5,8.38719839480005
nyc,48.2,89.0,51750.0,190.7,5.255931650051599
nyc,58.4,79.0,32589.0,129.1,4.86830338551846
nyc,55.1,43.0,27380.0,108.1,4.692264892839025
nyc,54.2,92.0,81400.0,322.8,5.780126041243535
