city,property_id,property_name,gross_floor_area_sqft,site_eui,energy_star_score,total_ghg_mtco2e,address,zip,year_built
philadelphia,882069202,9490 BLUE GRASS ROAD LLC,100000.0,81.0,43.0,589.9,2500 Grant ave unit 1,19114,1950
philadelphia,882069750,Giant Supermarket Grant Ave,74100.0,185.9,61.0,1130.1,2550 Grant Ave,19114,2011
philadelphia,882093500,Northeast Shopping Center-Burlington Coat Factory,335033.0,31.7,,1007.9,9173-75 E Roosevelt Boulevard,19114,1961
philadelphia,882097600,Acme at Academy Plaza,50918.0,231.6,48.0,954.0,3200 Red Lion Rd,19114,1981
philadelphia,882131610,9125 Marshall Street,86775.0,111.1,,650.1,9125 Marshall Street,19114,1981
philadelphia,882242000,Walmart Store #5130,141985.0,80.4,73.0,935.6,9745 Roosevelt Blvd.,19114,2004
philadelphia,883088901,MRA Realty,208776.0,20.4,100.0,119.1,9501 Roosevelt Blvd,19114,1989
philadelphia,883760000,Four Points Hotel/Richfield Hosipitality,270000.0,46.3,97.0,676.2,9461 Roosevelt Blvd,19114,1973
philadelphia,884223000,24232-Philadelphia / Grant Avenue,111150.0,1.2,,13.3,2700 Grant Avenue,19114,2000
philadelphia,884224004,"Muller, Inc.",214815.0,28.6,35.0,553.1,2800 Grant Ave.,19114,1984
philadelphia,884224530,ASIAN WORLD OF MARTIAL ARTS,70000.0,21.0,72.0,117.7,9400 ASHTON RD,19114,2006
philadelphia,884226000,Santay Realty of Bluegrass LLC,360000.0,15.3,87.0,359.2,9401 Blue Grass Road ,19114,1965
philadelphia,884226510,Nora Lau,296169.0,34.2,45.0,698.2,9250 Ashton Rd,19114,1966
philadelphia,884259100,"Measy Clyde & Etal, Paul Shcaly",139425.0,25.0,,304.4,9119 Frankford Ave,19114,1951
philadelphia,884274000,"KRG Enterprises, Inc.",336000.0,36.4,,561.4,9901 Blue Grass Road,19114,1965
philadelphia,884286000,2501 Grant Ave,121200.0,8.8,93.0,84.9,2501 Grant Ave,19114,1960
philadelphia,884286500,2801 Grant Avenue,61240.0,30.8,91.0,148.2,2801 Grant Avenue,19114,1950
philadelphia,884287005,2901 Grant Ave,63960.0,26.0,,136.1,2901 Grant Ave,19114,1965
philadelphia,884287010,2951 Grant Avenue,364867.0,28.1,66.0,740.2,2951 Grant Avenue,19114,1968
philadelphia,884288000,"Quaker Valley Foods, Inc.",250000.0,159.9,,3826.2,2701 Red Lion Road,19114,1974
philadelphia,884288400,Marshalls Philadelphia DC,1436000.0,61.6,8.0,4705.8,2760 Red Lion Rd,19114,2000
philadelphia,884288600,2801 RED LION ROAD,180271.0,39.5,37.0,484.5,2801 Red Lion Road,19114,1969
philadelphia,884289001,3031 Red Lion Rd,91828.0,88.0,20.0,750.4,3031 Red Lion Rd,19114,1971
philadelphia,778025205,Center One,127485.0,91.8,,677.4,9880 Bustleton Ave,19115,1980
philadelphia,778038005,Paul's Run,331053.0,1270.5,1.0,21283.7,9896 Bustleton ave,19115,1981
philadelphia,778653010,CO/GLC 17012/2210 LOTT ST/PHILADELPHIA/PA,52043.0,163.2,,812.8,2210 LOTT ST,19115,1905
philadelphia,778799005; 778799020,Robert Saligman Apts_Saligman North fka Holiday House,247661.0,56.4,63.0,913.9,8900 Roosevelt Blvd,19115,1978
philadelphia,786010200,Greenberg,90000.0,44.2,86.0,314.4,600 SHARON LANE,19115,1965
philadelphia,786309400,Frank,74500.0,55.5,74.0,258.2,2000 BOWLER ST,19115,1961
philadelphia,786546800,Baldi,185113.0,76.7,26.0,1160.3,8801 VERREE RD,19115,1974
philadelphia,881177000,2101 Winchester Ave,70308.0,38.9,97.0,177.0,2101 Winchester Ave,19115,1960
philadelphia,881435100,Oakwood Healthcare,75080.0,111.5,53.0,626.9,2109 Red Lion Road,19115,1967
philadelphia,881435400,Genesis Chapel Manor Nursing & Rehabilitation,83838.0,104.1,67.0,639.9,1104 Welsh Rd,19115,1951
philadelphia,881449000,Allegheny Valley School,60000.0,107.5,,442.1,9990 Verree Rd,19115,1970
philadelphia,882069300,Northeast Racquet Club - NERC,117000.0,49.5,,454.7,1520 Grant Avenue,19115,1973
philadelphia,882070230,Red Lion Shopping Center,1044206.0,19.1,,418.4,9898 Roosevelt Blvd.,19115,1962
philadelphia,882174600,Sloane Honda,283546.0,102.2,,478.6,9903 Bustleton Avenue,19115,1957
philadelphia,882875620,"07747- Philadelphia, PA",72048.0,214.2,72.0,1190.9,920 Red Lion Road,19115,1997
philadelphia,883379260,AMHFCU- Carriage House,113948.0,,,0.0,2068 Red lion Road,19115,2003
philadelphia,883379260,BJ's Wholesale Club 022,114710.0,,,,2054 Red Lion Road,19115,1987
philadelphia,884227301,0774-Philadelphia - Grant Avenue,72755.0,6.7,,46.5,1553 Grant Avenue,19115,2009
philadelphia,884266000,Auroras Encore LLC,78500.0,32.5,91.0,244.4,9815 E Roosevelt Blvd,19115,1971
philadelphia,778253500,Calvary Chapel of Phila.,144000.0,42.2,43.0,581.0,13500 Philmont Av.,19116,1956
philadelphia,778299100,Philadelphia Academy Charter High School,83007.0,39.0,86.0,235.4,1700 Tomlinson Rd.,19116,2004
philadelphia,778495000,Finishing Trades Institute,98000.0,22.9,,126.5,2190 Hornig Rd,19116,1988
philadelphia,778495000,Finishing Trades Institute,107000.0,,,,2190 Hornig Road,19116,1988
philadelphia,778500305,Mast Charter School,225417.0,58.9,39.0,761.0,1800 Byberry Rd,19116,2001
philadelphia,778728000; 778729000,Ephraim Goldstein Apartments aka Shalom/Arbor,251937.0,52.8,65.0,889.4,12003 Bustleton Avenue,19116,1980
philadelphia,778770500,Rieder House aka Center Park House,77821.0,60.4,80.0,245.4,10102 Jamison Avenue,19116,1989
philadelphia,786056200,Washington HS,346000.0,41.4,88.0,881.6,10175 BUSTLETON AVE,19116,1962
philadelphia,786056400,Loesche,88000.0,45.3,76.0,248.4,595 TOMLINSON RD,19116,1967
philadelphia,786057000,Comly,70200.0,65.6,28.0,279.5,1001 BYBERRY RD,19116,1928
philadelphia,88-4-232400,ROOSEVELT BOULEVARD ASSOC.,207000.0,22.6,,319.9,1771 TOMLINSON ROAD,19116,1970
philadelphia,88-4-242700,ROOSEVELT BOULEVARD ASSOC.,298627.0,16.2,,344.1,11500 E. ROOSEVELT BLVD.,19116,1956
philadelphia,881201620,FOP Senior Citizens Inc.,80440.0,97.4,36.0,411.8,730 Byberry Road,19116,1971
philadelphia,881202510,Lion's Gate Apartments (Red Lion Manor),82608.0,74.1,50.0,414.0,10101 Northeast Ave,19116,1965
philadelphia,881206510,13109-51 Bustleton Ave,179718.0,19.6,100.0,223.0,13109-51 Bustleton Ave,19116,1974
philadelphia,881448800,St John Neumann,84000.0,158.9,60.0,719.1,10400 E Roosevelt Blvd,19116,1973
philadelphia,882070800,PHILADELPHIA NE (1809),446882.0,65.5,80.0,779.3,11000 ROOSEVELT BLVD STE 3,19116,2003
philadelphia,882095030,6866 - BUSTLETON AVE,100000.0,100.2,25.0,735.8,815 Hendrix Street,19116,2007
philadelphia,883033800,Nortech Data Center,178190.0,264.4,,3142.3,2000 Kubach Rd.,19116,1990
philadelphia,883095110,PEI-Genesis,20000.0,66.3,,101.9,2180 Hornig Road,19116,1987
philadelphia,883095110,PeiGenesis,69000.0,53.6,,284.7,2180 Hornig Rd,19116,1987
philadelphia,883763500,RAMADA,173000.0,53.8,60.0,270.5,11550-11580 ROOSEVELT BLVD,19116,1964
philadelphia,884228000,Auroras Encore LLC,77500.0,5.3,100.0,39.5,275-99 Geiger rd,19116,1984
philadelphia,884233850,"fmi direct mail advertising, inc",60000.0,45.5,,207.9,2100 Kubach Road,19116,2000
philadelphia,884235000,2030 Byberry Road,75370.0,,,0.0,2030 Byberry Road,19116,1968
philadelphia,884235500,Ardex Laboratories Inc,75440.0,28.8,,158.4,2050 Byberry Road,19116,1968
philadelphia,884236000,2100 Byberry Road,130500.0,14.2,85.0,137.5,2100 Byberry Road,19116,1954
philadelphia,884236410,23103-Philadelphia / Byberry Road,90551.0,3.1,,23.0,1251 Byberry Road,19116,2000
philadelphia,884237500,F P Woll & Company,52172.0,21.9,,83.5,10060 Sandmeyer Lane,19116,1978
philadelphia,884239600,Auroras Encore LLC,50000.0,5.5,,26.3,10195 Northeast Blv,19116,1969
philadelphia,884240500,10814 NE AVENUE,217560.0,34.6,61.0,508.5,10814 NE AVENUE,19116,1979
philadelphia,884241004,Ivy Roosevelt Property LLC - 11000 Roosevelt Blvd,452374.0,102.2,,3724.1,11000 Roosevelt Blvd,19116,1960
philadelphia,884242000,Metals USA,85000.0,,,,11200 Roosevelt Blvd.,19116,1966
philadelphia,884243200,L3Harris Technologies,249262.0,23188.3,,349092.1,13500 Roosevelt Blvd,19116,1985
philadelphia,884243500,Raymour and Flanigan Woodhaven CSC,98679.0,34.9,49.0,292.4,2001 Woodhaven Road,19116,1965
philadelphia,884244700,13451 Damar Drive,66600.0,10.0,92.0,55.2,13451 Damar Drive,19116,1996
philadelphia,886651800,Sidewater House,80252.0,49.5,90.0,172.1,780 Byberry Road,19116,1998
philadelphia,888582201,Stonebridge Condominium Association,55000.0,79.1,35.0,287.6,300 W. Byberry Road,19116,1965
philadelphia,,Chestnut Hill College/ Mount Saint Josephs Convent,962359.0,66.1,,4108.8,9601/9701 Germantown Ave,19118,1875
philadelphia,775001000,Chestnut Hill Hospital,473062.0,205.1,87.0,6179.6,8835 Germantown Ave.,19118,1921
philadelphia,775110000,Saint Pauls Church,59600.0,35.9,66.0,127.3,22 East Chestnuthill Avenue,19118,1928
philadelphia,775510500,Springside,263500.0,60.8,67.0,901.6,500 West Willow Grove Ave.,19118,1900
philadelphia,775519500,"Chestnut Hill College, Sugarloaf Hill",89731.0,39.6,,142.5,9230 Germantown Ave,19118,1929
philadelphia,775535510,Chestnut Hill,279000.0,45.9,97.0,613.8,500 West Willow Grove Ave.,19118,1900
philadelphia,77553700,Norwood-Fontbonne Academy,86394.0,37.3,72.0,227.8,201 Sunset Ave,19118,1920
philadelphia,775619505,CO/GLC 14010/8318 GERMANTOWN AVE/PHILADELPHIA/PA,64512.0,119.1,,735.3,8318 GERMANTOWN AVE,19118,1905
philadelphia,775780200,Philadelphia Cricket Club,82608.0,86.6,,542.6,415 W Willow Grove Ave,19118,1854
philadelphia,784167600,Jenks John,54000.0,60.9,43.0,254.4,8301 GERMANTOWN AVE,19118,1924
philadelphia,881043500,Chestnut Hill Tower,284900.0,91.2,28.0,1406.8,400 E Mermaid Lane,19118,1963
philadelphia,"881046000, 881046025, 881046050",Chestnut Hill Village/Blossom Row -CO (ch85),638776.0,53.9,96.0,2071.6,7715 Crittenden St,19118,1963
philadelphia,881052000,Star Enterprises IV,147952.0,79.9,51.0,644.2,7715 McCallum St,19118,1954
philadelphia,882040300,"Market Square Plaza I , LLC",443316.0,41.3,,447.4,7700-7782 Crittenden Street,19118,1972
philadelphia,775165500,New Covenant Manor - MICHAELS,72311.0,30.6,54.0,205.6,7500 Germantown Avenue,19119,2005
philadelphia,775515000,Lutheran Theological Seminary of Philadelphia,259257.0,34.7,,654.9,7301 Germantown Ave.,19119,1889
philadelphia,784003600,Houston,72000.0,91.5,17.0,384.4,7300 RURAL LANE,19119,1927
philadelphia,784061400,Emlen,74500.0,61.5,68.0,262.9,6501 CHEW AVE,19119,1926
philadelphia,785435800,Henry,65400.0,65.2,58.0,251.5,601 CARPENTER LN,19119,1908
philadelphia,881098700,601 W Cliveden St,61508.0,84.0,19.0,324.0,601 West cliveden street,19119,1938
philadelphia,881101500,Pelham Court,102796.0,86.3,35.0,532.8,6803 Emlen Street,19119,1911
philadelphia,881103000,Vernon House Apartments,100000.0,54.0,59.0,304.2,6445 Greene Street,19119,1929
philadelphia,881436651,Cliveden Nursing and Rehabilitation Center,63339.0,170.5,40.0,731.0,6400 Greene St.,19119,1964
philadelphia,886653901; 886653905,Allegheny Apts Phase 1 & 2,102485.0,65.3,,540.6,1900 W Allegheny Ave,19119,2016
philadelphia,888220042,Malvern Hall Condominium Association,55855.0,32.9,65.0,170.8,6655 McCallum St.,19119,1925
philadelphia,888220202;888220203;888220204;888220205;888220206;888220207;888220208;888220209;888220210;888220211;888220212;888220213;888220214;888220215;888220216;888220217;888220218;888220219;888220220;888220221;888220222;888220223;888220224;888220225;888220226;888220227;888220228;888220229;888220230;888220231;888220232;888220233;888220234;888220235;888220236;888220237;888220238;888220239;888220240;888220241;888220242;888220243;888220244;888220245;888220246;888220201,Germantown Manor,51480.0,54.1,43.0,217.2,400-14 W. Hortter Street,19119,1925
philadelphia,888220261;888220262;888220263;888220331;888220281;888220299;888220308;888220290;888220340;888220264;888220267;888220332;888220282;888220300;888220317;888220265;888220313;888220295;888220345;888220266;888220268;888220333;888220283;888220301;888220318;888220312;888220294;888220344;888220269;888220334;888220284;888220302;888220319;888220322;888220314;888220296;888220346;888220278;888220270;888220335;888220285;888220303;888220320;888220323;888220315;888220297;888220347;888220279;888220271;888220336;888220286;888220304;888220321;888220324;888220316;888220298;888220348;888220280;888220272;888220337;888220287;888220305;888220309;888220291;888220341;888220275;888220325;888220328;888220273;888220338;888220288;888220306;888220310;888220292;888220342;888220276;888220326;888220329;888220274;888220339;888220289;888220307;888220311;888220293;888220343;888220277;888220327;888220330,The McCallum,70951.0,67.4,14.0,403.0,6635 McCallum Street,19119,1926
philadelphia,785127900,Feltonville Arts,113391.0,57.7,43.0,461.4,210 E Coutland St,19120,1995
philadelphia,785177400,Morrison,83894.0,90.4,40.0,440.3,5100 N 3RD ST,19120,1924
philadelphia,785202400,Finletter,62760.0,68.6,46.0,328.4,6101 N FRONT ST,19120,1930
philadelphia,785345400,Olney HS,332185.0,20.9,94.0,573.4,100 W DUNCANNON AVE,19120,1931
philadelphia,785373150,Washington Grover,149500.0,53.7,61.0,565.8,201 E OLNEY ST,19120,2000
philadelphia,785531600,Feltonville Intermediate,84000.0,63.5,62.0,334.6,4901 RISING SUN AVE,19120,1936
philadelphia,785531800,Barton,72200.0,139.6,8.0,760.9,4600 ROSEHILL ST,19120,1925
philadelphia,785548000,Lowell,101507.0,55.2,52.0,386.3,450 W NEDRO AVE,19120,1914
philadelphia,786458400,Franklin ES,87870.0,76.2,46.0,524.6,5735 RISING SUN AVE,19120,1916
philadelphia,786529200,Creighton,63232.0,79.1,32.0,385.8,5401 TABOR AVE,19120,1930
philadelphia,786687225,Marshall T,114000.0,87.4,6.0,763.7,5118-50 N 6TH ST,19120,1997
philadelphia,881216000,6060 Crescentville Holdings LP,189000.0,66.1,54.0,770.9,6060 Crescentville Road,19120,1969
philadelphia,881216525,Tacony Crossing (tc023),394548.0,111.8,14.0,2776.7,155 E Godfrey Ave,19120,1968
philadelphia,882021110,ISMAEL LLC 2-RS,90000.0,21.8,98.0,149.1,5691 RISING SUN AVENUE,19120,1950
philadelphia,882086000,Rising Sun Plaza,811980.0,51.2,,1192.8,5675 Rising Sun Avenue,19120,1979
philadelphia,882136421,O & O Owner LLC,83512.0,187.9,57.0,1288.9,5675 N. Front Street,19120,1987
philadelphia,883332000,Med Arts,110000.0,72.7,46.0,694.0,1601 Walnut Street,19120,1930
philadelphia,883382000,Front and Olney,148494.0,56.1,53.0,367.5,101 East Olney Ave,19120,1980
philadelphia,884116452,Tin K. Luu,52782.0,14.1,71.0,58.3,5697 Rising Sun Ave.,19120,1960
philadelphia,884116500,Plant 11 & 12,122189.0,406.5,,3414.6,5660 Rising Sun Ave,19120,1982
philadelphia,884117000,Plant 13,108020.0,83.5,,863.1,5670 Rising Sun Ave,19120,1957
philadelphia,884185500,Lesco Paper & Box Co,115000.0,4.6,84.0,50.3,651 E. Wyoming Ave,19120,1921
philadelphia,771637000,Philadelphia Opportunities Industrialization Center,100000.0,39.3,,300.0,1239 N. Broad St.,19121,1920
philadelphia,772176000,2239 West Montgomery Ave,57200.0,33.7,97.0,128.2,2239 West Montgomery Ave,19121,1918
philadelphia,772510000,Girard College,1000825.0,62.2,55.0,3602.6,2035 South College Avenue,19121,1848
philadelphia,772616000,CO/GLC 19100/1601 JEFFERSON ST/PHILADELPHIA/PA,54931.0,140.5,,724.0,1601 JEFFERSON ST,19121,1905
philadelphia,777505000,1700 N. BROAD,77382.0,79.2,,483.5,1700 N. BROAD,19121,2000
philadelphia,777508005,Liacouras Center Forum,270316.0,116.3,,2391.5,1776 N. Broad St.,19121,2000
philadelphia,777572705,IBC REC CTR,47433.0,79.9,,271.3,1449 C.B. MOORE,19121,2000
philadelphia,777573005,PKG GAR_ LIACOURAS CTR,409339.0,1.1,,43.3,1700 N. 15TH STREET,19121,2000
philadelphia,777574010,ASTARC Student Training and Recreation Complex,111700.0,73.9,,564.4,1816 N 15th Street,19121,2017
philadelphia,782326200,Fleet Shop 258 / WHS,59962.0,81.6,,320.5,1481 N 26th St,19121,1970
philadelphia,782405200,Meade,94000.0,60.3,72.0,330.4,1600 NORTH 18TH ST,19121,1937
philadelphia,782565200,Morris,80000.0,57.8,52.0,284.5,2600 W THOMPSON ST,19121,1966
philadelphia,782813600,Boone,56265.0,55.2,53.0,207.8,W Jefferson St,19121,1963
philadelphia,782845201,Audenried,211515.0,55.3,30.0,901.2,3301 TASKER ST,19121,2008
philadelphia,784035900,Blaine,88317.0,46.8,71.0,251.0,3001-29 WEST BERKS ST,19121,1967
philadelphia,784093000,Duckrey,101115.0,110.1,16.0,856.6,1501 W DIAMOND ST,19121,1968
philadelphia,784108400,Dick,71000.0,57.2,63.0,308.3,2498 W DIAMOND ST,19121,1954
philadelphia,784168800,Gideon,67000.0,42.2,89.0,207.7,2817 W GLENWOOD AVE,19121,1952
philadelphia,784321800,Douglas F,109651.0,68.8,32.0,463.5,2118 W NORRIS ST,19121,1940
philadelphia,784516400,Carver,149810.0,33.7,72.0,450.4,1600 W NORRIS ST,19121,1949
philadelphia,784611000,Kelley William,72000.0,44.6,75.0,200.1,1601 N. 28TH ST,19121,1966
philadelphia,881070240,3018 W Thompson,115365.0,12.3,100.0,135.6,3018 W Thompson Street,19121,2016
philadelphia,881070250,3100 W Thompson St,65864.0,26.2,88.0,165.4,3100 W Thompson St,19121,2015
philadelphia,881070265,3101-27 West Glenwood Avenue,67000.0,37.6,,241.0,3101-27 West Glenwood Avenue,19121,2017
philadelphia,881070310,1363 North 31st Street,146774.0,88.1,1.0,1225.4,1363 North 31st Street,19121,2006
philadelphia,881070310,The Lofts At Brewerytown,131317.0,27.8,97.0,308.3,3000A West Master Street,19121,2005
philadelphia,881070430,Girard Court Apartments,61000.0,65.7,62.0,249.7,2101 N College Ave,19121,1960
philadelphia,881147875,Beech Interplex,75000.0,50.3,91.0,271.9,1520 Cecil B. Moore Avenue,19121,2010
philadelphia,882921243,Ajile Properties LLC,38156.0,2.7,,5.6,2815 Ridge Ave,19121,2012
philadelphia,884100600,Eastern Electrical Liquidators,100000.0,15.9,,112.4,1511 N 26th St,19121,1800
philadelphia,886652700,Vernon House,55985.0,63.3,30.0,256.7,3226 Clifford Street,19121,2005
philadelphia,886701000,Rowan Judson B,10948.0,13.4,,10.8,1900 N Judson St,19121,2000
philadelphia,886701100,Rowan Judson A,31090.0,13.4,,30.9,1901 Judson St,19121,2000
philadelphia,886810637,The Willows at Cecil B. Moore-Ingerman,36819.0,55.7,52.0,164.6,1614 N 16th St,19121,1997
philadelphia,886903800,Blumberg Senior Apartments,61498.0,44.1,62.0,255.7,1515 N 24th Street,19121,2019
philadelphia,771032100,801 Wellness,377120.0,67.9,,1641.9,801 W Girard Ave,19122,1929
philadelphia,771524500,PODIATRIC - HOUSING,59253.0,89.9,,442.4,801 CHERRY STREET,19122,2000
philadelphia,777502000,Morgan Hall,679622.0,83.1,48.0,4067.5,1601-3 N. Broad Street,19122,2000
philadelphia,777507000,KLEIN,210819.0,71.2,,1111.9,1719 N. BROAD,19122,2000
philadelphia,777508500,Pearson/Mcgonigle,508105.0,101.7,,3515.2,1800-38 N. Broad St.,19122,1969
philadelphia,77750900,WACHMAN HALL,130655.0,156.6,,1488.3,1819 N. BROAD ST.,19122,2000
philadelphia,777509000,CONWELL HALL,67644.0,123.9,,589.9,NE CORNER BROAD AND MONTGOMERY,19122,2000
philadelphia,777509000,1810 LIACOURAS WALK,74630.0,251.5,,1271.9,1810 Liacouras Walk,19122,2000
philadelphia,777509000,Alter Hall,213673.0,89.3,,1339.6,1801 Liacouras Walk,19122,2000
philadelphia,777509000,CARNELL HALL,75931.0,107.0,,597.0,NE CORNER BROAD AND MONTGOMERY,19122,2000
philadelphia,777509000,SULLIVAN,52800.0,127.1,,460.8,1330 W. POLETT WALK,19122,2000
philadelphia,777509000,SPEAKMAN,110605.0,278.0,,1890.9,1801 N. 13TH,19122,2000
philadelphia,777512010,MITTEN,112771.0,106.5,,860.3,1913 N. BROAD,19122,2000
philadelphia,777512030,1940 Residence Hall,133399.0,168.9,,1405.0,1940 Liacouras Walk,19122,2000
philadelphia,777523500,JOHNSON,143177.0,134.1,,1568.2,2029 N. BROAD,19122,2000
philadelphia,777524100,JAMES S. WHITE HALL,154487.0,35.3,,436.1,2108 N. BROAD,19122,2000
philadelphia,777538000,TEMPLE TOWERS,178596.0,34.9,,545.2,1200 COLUMBIA AVE.,19122,2000
philadelphia,777539000,1300 C. B. Moore,325022.0,139.1,,3188.2,1300 Cecil B Moore Ave,19122,2001
philadelphia,777540000,RITTER ANNEX,153050.0,108.0,,1202.1,1301 C.B. MOORE,19122,2000
philadelphia,777556500,CHARLES LIBRARY,210000.0,246.9,,3618.9,1901 N. Park Ave,19122,2019
philadelphia,777567005,380 - University Village-Temple,245287.0,42.3,72.0,825.5,1701 North Tenth Street,19122,2004
philadelphia,777568800,ANDERSON,231660.0,149.9,,2430.6,1114 W. POLETT WALK,19122,2000
philadelphia,777568800,ENGINEERING,160325.0,157.4,,1782.6,1947 N. 12TH,19122,2000
philadelphia,777568800,GLADFELTER,181566.0,105.0,,1290.6,1115 W. POLETT WALK,19122,2000
philadelphia,777568800,Science Education and Research Center (SERC),255183.0,316.8,,5568.3,1935 N 12th St.,19122,2014
philadelphia,777568900,WEISS,159000.0,209.9,,2347.6,1701 N. 13TH,19122,2000
philadelphia,777569000,STUDENT CTR II,86182.0,399.1,,2293.8,"13th St., 1800 block",19122,2000
philadelphia,777569000,GITTIS STUDENT CENTER,216805.0,50.1,,843.3,1755 N. 13TH,19122,2000
philadelphia,777570000,RITTER HALL,111090.0,132.9,,974.9,1301 C.B. MOORE,19122,2000
philadelphia,777570200,PALEY,184644.0,154.4,,2064.1,1210 W. BERKS,19122,2000
philadelphia,777570200,TUTTLEMAN LEARNING CENTER,117253.0,168.7,,1359.8,12TH STREET,19122,2000
philadelphia,777570400,BIOLOGY,168651.0,559.8,,6276.0,1900 N. 12TH,19122,2000
philadelphia,777570400,BEURY,174700.0,421.0,,4713.2,1901 N. 13TH,19122,2000
philadelphia,777570600,PRESSER,54792.0,180.4,,670.4,2001 N. 13TH,19122,2000
philadelphia,777570600,NEW TYLER SOA,245125.0,307.6,,4951.3,2020 N. 12th Street,19122,2000
philadelphia,777570800,ANNENBERG and TOMLINSON THEATER,120576.0,65.3,,682.9,2020 N. 13TH,19122,2000
philadelphia,777573005,ECEC,52849.0,237.9,,911.2,1710-50 N. 15th Street,19122,2000
philadelphia,777634500,BELL BUILDING & GARAGE (Bldg 253000 Garage 84469),404680.0,203.7,,4958.8,1121 W. MONTGOMERY AVENUE,19122,1990
philadelphia,781497200,Ludlow,70230.0,58.4,69.0,233.0,500 W MASTER ST,19122,1927
philadelphia,781551800,Ferguson,99864.0,40.2,91.0,307.3,2000 N 7TH ST,19122,1922
philadelphia,781641600,Dunbar,53200.0,75.6,36.0,308.8,1720-58 N 12 TH ST,19122,1932
philadelphia,781654210,Elverson Military,74557.0,55.6,81.0,245.4,2118-60 N 13TH ST,19122,1930
philadelphia,786525600,McKinley,74314.0,26.4,82.0,178.7,2101 ORKNEY ST,19122,1970
philadelphia,881006631,"Olde Kensington, LP",90000.0,39.4,86.0,291.0,1250 N. 3rd Street,19122,1986
philadelphia,881006745,Dwell at 2nd St.,277542.0,15.0,100.0,307.1,1300 N. 2nd St.,19122,2020
philadelphia,881006775,Umbrella,212063.0,33.6,77.0,598.5,1401 N 5th St,19122,1950
philadelphia,881006866,Liberty Square Building 2,59707.0,26.8,96.0,151.3,236 W Thompson Street,19122,2018
philadelphia,881006867,Liberty Square Building 1,82858.0,21.6,98.0,169.0,1203 Germantown Avenue,19122,2018
philadelphia,881006901,"1325 Associates, LP",58236.0,44.2,,240.1,1321-25 North 5th St,19122,1900
philadelphia,881066605,Sewing Factory,118946.0,24.5,60.0,277.2,1730 North 5th St,19122,1931
philadelphia,881147220,Vantage,471000.0,44.8,,1779.8,1101-37 Cecil B Moore Ave,19122,2019
philadelphia,881147221,The View at Montgomery,320000.0,57.8,,1452.2,1100 W MONTGOMERY AVE,19122,2014
philadelphia,881147275,Diamond Green,129330.0,42.5,95.0,473.9,1000 Diamond St,19122,2012
philadelphia,881147295;886761137,Paseo Verde North and South,180882.0,40.8,91.0,565.0,1900 North 9th Street,19122,2013
philadelphia,881299200,HARDWICK,84735.0,100.2,,563.6,2000 BLOCK N. BROAD ST.,19122,1970
philadelphia,884080210,1801 N. 5th LLC,104976.0,111.3,34.0,1085.2,1801 N. 5th St.,19122,1939
philadelphia,884080300,1801 N American,97500.0,16.6,82.0,104.6,1801 N American Street,19122,1986
philadelphia,884588700,Crane Arts LLC,110000.0,20.2,100.0,142.2,1400 North American St,19122,1905
philadelphia,884590710,1645 N American St,68066.0,1.2,,7.6,1645 N American St,19122,1935
philadelphia,886603800,VILLAS DE HACE,27000.0,,,,1426 N. 6TH STREET,19122,1992
philadelphia,886671100,Gloria Cazerez Residence,35308.0,30.1,,85.0,1315 N. 8th St,19122,2019
philadelphia,888093220,444 Lofts,188000.0,14.9,100.0,189.7,444 N. 4th Street,19122,2007
philadelphia,,Rodeph Shalom,137000.0,25.6,,171.5,615 North Broad St,19123,1927
philadelphia,771023700,Gift of Life Donor Program,150681.0,92.4,55.0,765.1,401-35 N 03RD ST,19123,2003
philadelphia,771065001; 771638001,Salvation Army Divisional Headquarters,97500.0,89.3,,751.5,701 North Broad Street,19123,1970
philadelphia,771211200,St. Peter the Apostle Parish,85426.0,0.3,,2.1,1019 North 5th Street,19123,1843
philadelphia,771517200,The City School Poplar Campus,52235.0,41.4,72.0,174.2,910 N 6th St.,19123,2006
philadelphia,771688000,American Red Cross - B12436,245000.0,187.7,,3855.6,700 Spring Garden,19123,1995
philadelphia,781088800,Kearny,49000.0,108.3,4.0,324.6,601 FAIRMOUNT AVE,19123,1922
philadelphia,781398000,Fire Administration,50601.0,134.0,24.0,612.3,276 Spring Garden St,19123,1975
philadelphia,781462800,Bodine,59000.0,93.0,25.0,320.3,1101 NORTH 4TH ST,19123,1935
philadelphia,781646000,Stoddart-Fleisher,108393.0,113.6,12.0,919.5,540 N 13TH ST,19123,1926
philadelphia,8.81E+17,Ascension Manor-Michaels Mgt,241560.0,63.7,62.0,1015.5,945-75 Franklin Street,19123,1968
philadelphia,881006630,Erbe (rb83),134673.0,105.5,,1300.4,1001-13  N th 2nd Street,19123,2009
philadelphia,881006665,Navona (nv63),163400.0,78.1,,1064.4,1050 North Hancock St,19123,2009
philadelphia,881006805,The Becker Building,87000.0,35.9,92.0,186.3,1151-61 N 3rd St,19123,1700
philadelphia,881041490,The Stable Lofts,58000.0,28.4,93.0,137.2,631 N Broad Street,19123,2018
philadelphia,881041752; 881041753,1221 Fairmount Avenue,119128.0,75.1,48.0,614.7,1221 Fairmount Avenue,19123,1979
philadelphia,881068250,The Residences at 1221,51000.0,27.2,89.0,132.9,1221 Mt Vernon Street,19123,2015
philadelphia,881420116,Guild House East,66030.0,61.9,54.0,307.4,711-39 Spring Garden St,19123,1966
