city,property_id,property_name,property_type,site_eui,energy_star_score,total_ghg_mtco2e,zip,gross_floor_area_sqft
nyc,2772258,HSS - Dana Center,Other - Specialty Hospital,19.8,,366.9,10021,233223.0
nyc,6296790,EDC - 1027180 - Passenger Ship Terminal (LL84),Transportation Terminal/Station,33.0,,1556.0,10019,593125.0
nyc,6296932,HRA - 3080067 - Bushwick Multi Service Center (LL84),Office,99.9,81.0,297.6,11207,52000.0
nyc,5861015,383 Lafayette Street,Office,51.9,82.0,242.8,10003,67964.0
nyc,6296931,HRA - 3061504 - Fair Fares (Mayoral Program) (LL84) (Leased),Office,72.1,75.0,342.3,11206,69198.0
nyc,6297059,"HRA - 1064513 - Dyckman Job Center, Wash. Heights SNAP (LL84) (Leased In)",Office,86.3,48.0,365.6,10034,60733.0
nyc,2938677,260 Madison Avenue,Office,60.7,86.0,2560.6,10016,568459.0
nyc,6293981,BPL - 3147279 - Bay Ridge Branch Library (LL84),Library,82.1,,88.4,11209,16506.0
nyc,6405418,KRW: 411 W 55th,Parking,6.2,,16.2,10019,32714.0
nyc,3128913,X465-0201410,K-12 School,85.2,19.0,490.8,10457,78910.0
nyc,3128333,K814-0301878,K-12 School,86.2,20.0,367.0,11207,61075.0
nyc,4223265,Mill Basin Plaza - All Stores,Retail Store,85.3,,475.3,11234,80708.0
nyc,8451114,1625 OCEAN AVENUE Campus,Worship Facility,139.2,,536.8,11230,69057.0
nyc,3114587,President's House,Single Family Home,62.7,,78.9,10027,16803.0
nyc,15659168,39 Park Hill Ln,Multifamily Housing,138.6,,77.1,10304,10474.0
nyc,10656515,76 Lexington Ave,Multifamily Housing,12.9,100.0,29.2,11238,28490.0
nyc,6617557,161-165 East 91st Street Owners Corp.,Multifamily Housing,53.6,97.0,136.8,10128,46032.0
nyc,15288327,ZARA - 92-04 196th St,Multifamily Housing,68.0,92.0,116.7,11423,32300.0
nyc,12344554,"BBL 3-03498-0008: ACS, DOE (LL84)",Prison/Incarceration,54.4,,1139.6,11212,315667.0
nyc,10018588,1918-Bronx - W Farms Rd,Self-Storage Facility,16.3,,70.2,10460,70000.0
nyc,6821107,Cactus 44 Empire LLC,Supermarket/Grocery Store,177.3,45.0,465.3,11225,34059.0
nyc,6802670,50-25 34th Street,Non-Refrigerated Warehouse,20.3,77.0,43.4,11101,31100.0
nyc,4412881,Shimrit Associates 57 Thames St,Distribution Center,17.2,70.0,92.9,11237,68000.0
nyc,15174929,NYC Moxy East Village,Hotel,110.8,23.0,801.3,10003,103917.0
nyc,11665532,Long Island City NY HGI,Hotel,118.8,43.0,646.3,11101,85140.0
nyc,3980497,Silvercup Studios East - 34-35 Review Ave,Other,54.8,,524.9,11101,160000.0
nyc,2811444,252 WEST 38TH ST,Office,49.8,84.0,208.8,10018,66073.0
nyc,11532799,626 Sheepshead Bay Road,Office,57.7,80.0,548.8,11224,138806.0
nyc,1633693,M003-0100028,K-12 School,59.3,85.0,420.0,10014,121280.0
nyc,1836892,K022-0301599,K-12 School,55.9,56.0,409.0,11238,110400.0
nyc,10176988,Collegiate School - 301 Freedom Place South,K-12 School,52.4,78.0,647.0,10069,185595.0
nyc,1633894,M066-0100074,K-12 School,43.8,86.0,195.3,10128,69680.0
nyc,1633898,M510-0100088,K-12 School,54.5,85.0,295.0,10002,91280.0
nyc,1836425,K620-0300380,K-12 School,44.5,93.0,632.6,11235,240000.0
nyc,1836524,Q270-0401484,K-12 School,71.6,49.0,491.7,11422,104400.0
nyc,8658888,Bnos Menachem /739 E. new York Ave.,K-12 School,66.9,79.0,203.2,11249,47122.0
nyc,1633120,Q142-0400128,K-12 School,73.8,83.0,619.7,11436,145375.0
nyc,6319424,College Point,Retail Store,944.9,,2112.8,11356,31843.0
nyc,6293892,CIG - 1083846 - American Museum of Natural History (LL84),Museum,123.5,,13423.4,10024,1500000.0
nyc,6826063,341 39th Street,Office,14.4,100.0,165.7,11232,163840.0
nyc,6668501,Bobover Yeshiva Bnei Zion - 4206-10 15th Avenue,Worship Facility,64.2,19.0,115.7,11219,25500.0
nyc,2777318,Barnard Milbank Hall,College/University,93.7,,768.1,10027,121000.0
nyc,7069158,Full: 1068 Fulton St.,Multifamily Housing,50.7,47.0,113.4,11238,28152.0
nyc,13271160,3535 Kings College Pl,Multifamily Housing,77.0,67.0,722.6,10467,160000.0
nyc,6303382,305 West 97th Street,Multifamily Housing,86.1,98.0,141.1,10025,26834.0
nyc,6235580,(9416) - 420 Kent Ave LLC,Multifamily Housing,52.4,71.0,867.8,11249,249862.0
nyc,6894148,4607 Park Avenue,Multifamily Housing,8.8,100.0,50.4,10458,78270.0
nyc,17286197,ACF - 129th St Residence - 109 West 129th St: 129th St Residence - 109 West 12,Senior Living Community,117.3,83.0,184.0,10027,26324.0
nyc,8015020,3240 Grace Avenue - Bronx,Non-Refrigerated Warehouse,1.0,100.0,2.1,10469,28636.0
nyc,6818163,Woodside Warehouse,Non-Refrigerated Warehouse,46.4,40.0,101.9,11377-7403,37500.0
nyc,8489049,Outfront Media,Distribution Center,95.1,22.0,267.9,11378,49000.0
nyc,4408003,Lovett - 2531 East 7th Street,Multifamily Housing,67.9,75.0,381.9,11235,95796.0
nyc,4408056,Lovett - 166-25 Powells Cove Boulevard,Multifamily Housing,94.2,29.0,2455.5,11357,449400.0
nyc,6787877,Martin Greenfield Clothiers,Manufacturing/Industrial Plant,118.4,,234.6,11206,34360.0
nyc,1501971,712 Fifth Avenue,Office,45.8,84.0,1990.6,10019,574857.0
nyc,6686871,ABS- 5500 Broadway,Mixed Use Property,54.2,,184.8,10463,46601.0
nyc,2655724,Heller- 15-19 Maiden Lane a-k-a 18-22 John Street,Office,44.9,88.0,476.5,10038,144200.0
nyc,5868027,Thompson Hotels Assoc,Hotel,104.7,6.0,406.4,10012,56000.0
nyc,6078898,(7640) - Gramercy Condo,Office,78.0,60.0,198.8,10010,33120.0
nyc,16098259,125 WEA and 320W,Office,95.3,,3733.4,10023,517475.0
nyc,6708606,60-05 Woodhaven Boulevard,K-12 School,53.1,72.0,285.0,11373,71944.0
nyc,1633480,M154-0100136,K-12 School,53.5,94.0,407.7,10027,108100.0
nyc,3533671,500 East 62nd Street,Hotel,96.4,52.0,932.3,10021,149262.0
nyc,6293888,ACS - 2023653 - H.G. Birch Watson Day Care Center (LL84) (Leased In),Pre-school/Daycare,39.3,,94.4,10472,30740.0
nyc,10397098,25 Montgomery St,Multifamily Housing,558.1,1.0,5093.7,10002,136070.0
nyc,2669452,440 East 56th Street,Multifamily Housing,71.8,98.0,488.5,10022,90000.0
nyc,3447066,Theo: 34-20 30 Street,Multifamily Housing,95.9,44.0,369.3,11106,67025.0
nyc,2847695,Rraci: 2039 Blackrock Ave,Multifamily Housing,111.8,9.0,659.4,10472,80122.0
nyc,6741699,50 W 30 St - 44930,Multifamily Housing,37.9,76.0,302.9,10001,105000.0
nyc,15620091,2223 Cortelyou Road,Multifamily Housing,117.7,26.0,218.6,11226,32718.0
nyc,6811996,385 West 12th Street,Multifamily Housing,80.1,,247.1,10014,46041.0
nyc,9617397,Katz: 120 Ocean Parkway,Multifamily Housing,59.6,92.0,296.7,11218,87500.0
nyc,4000397,581 Timpson Pl.,Multifamily Housing,78.3,83.0,544.8,10455,93632.0
nyc,6260998,430 East 77th Street,Multifamily Housing,81.4,70.0,158.0,10075,26000.0
nyc,4375881,Gerken Building Corp,Multifamily Housing,68.7,,215.6,10007,51925.0
nyc,6788769,BDA REALTY ASSOCIATES LLC,Multifamily Housing,127.8,5.0,196.7,11229,27760.0
nyc,6700864,1661 St johns LLc,Multifamily Housing,86.2,38.0,193.6,11233,39600.0
nyc,6382734,574 East 138th Street,Multifamily Housing,82.4,76.0,124.0,10454,26100.0
nyc,5857384,95 Linden Boulevard,Multifamily Housing,88.2,63.0,696.6,11226,139808.0
nyc,12066271,2605 28 Street,Multifamily Housing,82.4,13.0,236.5,11102,44484.0
nyc,6772257,593 E 141st St,Multifamily Housing,158.9,5.0,384.2,10454,40845.0
nyc,6802012,Abro - 2750 East 12th Street,Multifamily Housing,88.2,27.0,317.7,11235,60000.0
nyc,8489535,3745 18 Ave.,Multifamily Housing,105.6,15.0,248.2,11218,42000.0
nyc,11947955,Wavecrest - 78-06 46th Avenue,Multifamily Housing,108.0,78.0,289.9,11373,35700.0
nyc,6415465,1074 Summit Ave,Multifamily Housing,116.5,25.0,260.9,10452,39000.0
nyc,6768312,DRENIS ASSOCIATES LLC (1902 Cortelyou RD),Multifamily Housing,96.1,24.0,194.5,11226,35354.0
nyc,6793363,M&I Management - 180 LENOX RD,Multifamily Housing,94.3,41.0,475.1,11226,91078.0
nyc,10439468,2261 Ocean Avenue Realty LLC,Multifamily Housing,84.5,64.0,253.0,11229,52812.0
nyc,12920146,Broadway Continental Co.,Office,80.0,88.0,152.7,10012,25050.0
nyc,2562104,Eger Health Care & Rehabilitation Center,Senior Care Community,129.7,64.0,1747.2,10306,211000.0
nyc,4926090,611 East 103rd Street,Senior Living Community,87.1,73.0,732.1,11236,123140.0
nyc,7381714,41-43 38th Street,Non-Refrigerated Warehouse,22.6,74.0,57.8,11101,35349.0
nyc,2688590,375 Pearl Street,Office,120.0,59.0,10173.2,10038,1086822.0
nyc,11868250,MTGLQ INVESTORS LP / 740 Clarson,Multifamily Housing,77.4,65.0,215.1,11203,46525.0
nyc,5834533,Kaled: 129 W 27th St,Manufacturing/Industrial Plant,45.3,,301.0,10001,85000.0
nyc,9188242,50-23 23rd Street,Manufacturing/Industrial Plant,62.3,,133.5,11101,28000.0
nyc,12909048,YK Equities LLC,Manufacturing/Industrial Plant,102.5,,247.5,11434,34000.0
nyc,6683334,308-312 West 36 Street,Performing Arts,63.1,,102.9,10018,26124.0
nyc,6810544,"Grant Int'l CO., Inc.",Non-Refrigerated Warehouse,34.2,43.0,74.1,11101,30767.0
nyc,2793598,JPMorgan Chase-4CMC,Financial Office,86.5,34.0,9104.6,11245,1330743.0
nyc,15498395,Northeast Bronx,Fitness Center/Health Club/Gym,91.3,,325.1,10466,52106.0
nyc,3110601,New York Blood Center,Urgent Care/Clinic/Other Outpatient,403.3,,3964.4,10065,140552.0
nyc,2769835,315 Fifth Ave Equities LLC,Office,69.8,59.0,302.8,10016,56000.0
nyc,15272085,1823 STARR STREET,Distribution Center,13.9,65.0,55.1,11385,50000.0
nyc,7537214,Perfect 3-1426-1006,Multifamily Housing,94.6,17.0,170.5,11203,30700.0
nyc,6682154,184 Joralemon Street,Multifamily Housing,46.5,74.0,93.6,11201,30043.0
nyc,6303444,51-33 Goldsmith Street,Multifamily Housing,82.6,73.0,243.8,11373,51341.0
nyc,3429785,BRGNY03720 37-20 81st Street,Multifamily Housing,82.1,69.0,317.2,11372,67468.0
nyc,6596339,Manieri Group - 125 96th St,Multifamily Housing,101.0,,247.7,11209,43182.0
nyc,4043669,34-20 83rd Street,Multifamily Housing,84.2,44.0,322.4,11372,67620.0
nyc,6312235,Randolph Phase 1A,Multifamily Housing,57.4,34.0,497.5,10026,124458.0
nyc,6602995,The Sydelle,Multifamily Housing,70.0,74.0,351.5,10457,82475.0
nyc,5721195,NPV:101 OCEAN PARKWAY,Multifamily Housing,30.3,100.0,150.1,11218,82818.0
nyc,8714356,BPC: 337 Lenox Rd.,Multifamily Housing,35.2,98.0,65.6,11226,30332.0
nyc,8246627,7516 Bay Parkway: 7516 Bay Parkway.,Multifamily Housing,19.7,100.0,105.0,11214,72980.0
nyc,4498769,2126 Benson Ave,Multifamily Housing,76.9,74.0,356.0,11214,80700.0
nyc,2653741,Chestnut - 1200 Gravesend Neck Road,Multifamily Housing,79.5,68.0,342.7,11229,74953.0
nyc,2705494,179 Bennett Avenue,Multifamily Housing,88.5,49.0,412.8,10040,80917.0
nyc,7069126,BCR: 605 W 151st St.,Multifamily Housing,18.9,100.0,46.2,10031,33146.0
nyc,9617151,Katz: 1685 Ocean Avenue,Multifamily Housing,58.2,91.0,413.9,11230,124124.0
nyc,6337335,1525-33 Townsend Ave,Multifamily Housing,104.4,50.0,493.0,10452,81640.0
nyc,4930940,88-44 161st Street,Multifamily Housing,77.1,55.0,437.7,11432,95915.0
nyc,14359902,Bergen Palace NY LLC,Multifamily Housing,68.4,37.0,320.0,11238,76755.0
nyc,6702245,200 East 173 St.,Multifamily Housing,97.6,43.0,251.9,10457,44147.0
nyc,6447087,(7025) - 275 West 10th,Multifamily Housing,49.3,68.0,403.6,10014,121880.0
nyc,6282713,Leeds: 111 Tudor Place,Multifamily Housing,71.3,69.0,161.0,10452,38313.0
nyc,4038467,Total: 715 Fox Street,Multifamily Housing,44.7,87.0,180.3,10460,64599.0
nyc,6675578,Highbridge Community HDFC - 1375 Nelson ave,Multifamily Housing,127.7,4.0,313.6,10452,43205.0
nyc,2805355,94-11 Shore Road - 27891,Multifamily Housing,65.7,85.0,418.6,11209,110418.0
nyc,10825177,514 Tinton Ave,Multifamily Housing,94.7,43.0,211.6,10455,38632.0
nyc,2799299,"404 Riverside Drive, Inc.",Multifamily Housing,66.1,59.0,391.7,10025,102951.0
nyc,2815247,Julius Mazurek: 1347 48th Street,Multifamily Housing,66.7,75.0,270.7,11219,70560.0
nyc,4926076,42-10 82nd Street,Multifamily Housing,70.1,81.0,386.7,11373,95880.0
nyc,2805438,290 West 232nd Street - 25174,Multifamily Housing,109.9,26.0,1088.6,10463,134200.0
nyc,12452460,117 East 37th Street,Multifamily Housing,87.6,65.0,225.7,10016,35365.0
nyc,10823198,2034 7th Avenue,Multifamily Housing,119.4,12.0,472.5,10036,68456.0
nyc,6750831,M&R Management: 1411 Avenue V,Multifamily Housing,82.3,65.0,427.8,11229,90136.0
nyc,2715978,2114 Albermarle Road - 36378,Multifamily Housing,73.0,75.0,261.3,11226,63361.0
nyc,4862670,140 East 83rd Street,Multifamily Housing,79.7,97.0,584.0,10028,96783.0
nyc,6403083,2024 Hughes Avenue,Multifamily Housing,73.8,88.0,166.6,10457,32932.0
nyc,6545431,David Maleh - 8-44 Brighton 11th St,Retail Store,28.6,94.0,86.9,11235,42000.0
nyc,14910020,GFP: 60 E 56th St,Office,41.3,,194.5,10022,61306.0
nyc,2809892,450 Riverside Drive,Residence Hall/Dormitory,8.6,100.0,38.6,10027,58965.0
nyc,10070183,131 West 28th Street,Multifamily Housing,61.0,56.0,152.6,10001,38689.0
nyc,4945656,AKAM - 205 West End Avenue,Multifamily Housing,81.1,56.0,3365.3,10023,650325.0
nyc,3511649,(7186) - 45 Park Avenue,Multifamily Housing,56.9,65.0,542.6,10016,143822.0
nyc,2828982,Ridge Apartment Owners Corp,Multifamily Housing,82.1,74.0,341.3,11355,57400.0
nyc,6627335,ERETZ ONE CONDOMINIUM,Multifamily Housing,55.4,51.0,233.9,11218,62934.0
nyc,2683999,The Edwardian,Multifamily Housing,82.6,60.0,339.2,10463,70447.0
nyc,2638025,225 FOURTH COMPANY,Office,79.9,82.0,2876.3,10003,470000.0
nyc,6672463,131 Mercer Street,Multifamily Housing,69.4,,119.2,10012,28121.0
nyc,2726068,112-15 72nd Road - 33806,Multifamily Housing,62.7,,256.5,11375,70403.0
nyc,5216825,AAR: 150 Featherbed Lane,Multifamily Housing,69.7,63.0,380.4,10452,88965.0
nyc,15289178,470 Convent Avenue,Multifamily Housing,81.2,78.0,145.7,10031,31390.0
nyc,15609099,25-01 32nd Street AKA 32-06 Astoria Boulevard,Multifamily Housing,22.5,100.0,58.3,11102,36287.0
nyc,4000381,887 Southern Blvd,Multifamily Housing,64.9,85.0,438.6,10459,114517.0
nyc,6427001,281-291 CROWN LLC/281,Multifamily Housing,134.4,2.0,232.2,11225,29392.0
nyc,2631422,274 MADISON CO.,Office,57.5,85.0,395.8,10016,96013.0
nyc,6083590,76153A Upper West Side Bloomingdales Outlet,Retail Store,1170.4,1.0,1792.7,10010,25000.0
nyc,6177927,2060 5th Avenue,Multifamily Housing,115.2,55.0,166.4,10027,25482.0
nyc,6309298,100 Bank Street,Multifamily Housing,69.1,83.0,185.9,10014,45426.0
nyc,4949662,AKAM - 211 Thompson Street,Multifamily Housing,63.1,88.0,249.4,10012,65100.0
nyc,2670730,136 East 79th St,Multifamily Housing,96.6,20.0,371.6,10075,64000.0
nyc,6700895,321 West 94th Street,Multifamily Housing,108.0,57.0,189.8,10025,30960.0
nyc,5806484,1311 Brightwater Avenue - 43878,Multifamily Housing,75.3,75.0,1209.8,11235,289000.0
nyc,2771706,275-277 Realty LLC,Multifamily Housing,53.2,97.0,239.4,11212,79318.0
nyc,2397412,12 East 97th Street Tenants,Multifamily Housing,56.9,91.0,396.8,10029,118008.0
nyc,12004588,344 East 63rd Street,Multifamily Housing,93.1,15.0,372.5,10065,67880.0
nyc,2809067,FM Owners of 66-22 Fleet Street,Multifamily Housing,93.5,31.0,605.4,11375,112800.0
nyc,2794352,250 East 29 Street Realty,Multifamily Housing,113.4,64.0,393.7,11226,60174.0
nyc,4998718,Wavecrest - 3580 Webster Avenue,Multifamily Housing,70.6,85.0,414.7,10467,97331.0
nyc,10868735,608 Rugby Road,Multifamily Housing,63.5,74.0,130.2,11230,36040.0
nyc,6768860,290 3rd Avenue- Gramercy,Multifamily Housing,56.7,74.0,652.7,10010,187072.0
nyc,7164705,39 Lispenard Street,Multifamily Housing,21.1,,50.9,10013,37109.0
nyc,6265836,539 West 163rd Street,Multifamily Housing,110.3,58.0,240.6,10032,29585.0
nyc,2652763,120 West 86th (E09),Multifamily Housing,89.2,50.0,295.9,10024,57800.0
nyc,6311050,1875 ATLANTIC AVE DEVELOPMENT LLC,Multifamily Housing,38.6,88.0,235.6,11223,80963.0
nyc,4952319,AKAM - 639 West End Avenue,Multifamily Housing,60.4,74.0,328.5,10024,94289.0
nyc,6303442,86-10 Grand Avenue,Multifamily Housing,120.4,28.0,459.2,11373,66924.0
nyc,3109598,Highbridge 1360 Merriam Ave.,Multifamily Housing,45.4,94.0,247.1,10454,86146.0
nyc,6797313,3084 Webster Avenue,Multifamily Housing,20.8,100.0,195.8,10467,124875.0
nyc,15620718,36-14 Bud Pl,Non-Refrigerated Warehouse,23.1,35.0,44.8,11354,25670.0
nyc,2682208,Gold - 3045 W 29 St,Multifamily Housing,159.6,1.0,1010.0,11224,90000.0
nyc,15529123,1673 Ocean Avenue,Multifamily Housing,3.0,100.0,9.5,11230,43800.0
nyc,6270887,ABI00230E 230 East 30th Street,Multifamily Housing,58.7,81.0,485.6,10022,109417.0
nyc,4201154,Coca Cola Bottling,Non-Refrigerated Warehouse,100.7,8.0,1510.5,10455,232000.0
nyc,2670633,1175 Park Ave,Multifamily Housing,60.5,92.0,686.1,10128,187500.0
nyc,6692216,"563 Fulton St, 11201",Medical Office,122.1,21.0,284.5,11201,29328.0
nyc,4412401,388 Bridge Street,Multifamily Housing,65.1,38.0,2170.9,11201,502113.0
nyc,6311791,Cassa Hotel,Hotel,70.3,78.0,812.0,10036,170367.0
nyc,6320128,Fed Ex - 100-222 Morgan Ave,Distribution Center,46.6,26.0,324.9,11237,102000.0
nyc,10656514,54 Noll Street,Multifamily Housing,54.7,75.0,1411.4,11206,388033.0
nyc,5218290,Pristine Property Solutions: 157-11 SANFORD AVENUE,Multifamily Housing,18.8,100.0,102.2,11355,76131.0
nyc,6648208,181 West Tremont Avenue,Multifamily Housing,99.6,45.0,210.6,10453,37500.0
nyc,6803433,2965 Valentine Ave,Multifamily Housing,86.1,64.0,199.8,10457,41000.0
nyc,4040832,DEPM 2112 - 22 River Terrace,Multifamily Housing,57.1,83.0,1173.6,10282,332500.0
nyc,6322800,Superior - 335 West 14th Street,Multifamily Housing,95.2,92.0,151.9,10014,28321.0
nyc,8642268,ROS09002Q 90-02 Queens Blvd,Multifamily Housing,27.1,90.0,523.0,11373,268752.0
nyc,6456678,212 Crown Street,Multifamily Housing,76.6,74.0,170.9,11225,38500.0
nyc,6281354,910 Grand Concourse,Multifamily Housing,14.1,100.0,135.3,10451,129555.0
nyc,2722008,370 Central Park West,Multifamily Housing,79.1,68.0,433.9,10025,96699.0
nyc,2801376,1684 REALTY LLC,Multifamily Housing,99.1,77.0,426.9,11223,75000.0
nyc,6799482,WICKLIFFE REALTY,Multifamily Housing,23.1,100.0,41.5,10452,25500.0
nyc,2652213,25 West 68th (280),Multifamily Housing,68.2,84.0,547.0,10023,106500.0
nyc,4045950,"839 West End Avenue, Inc.",Multifamily Housing,96.7,41.0,281.1,10025,50892.0
nyc,16054597,549 West 163 Street,Multifamily Housing,91.1,55.0,326.0,10032,48210.0
nyc,6258279,710 East 9th Street,Multifamily Housing,73.7,36.0,202.6,10009,43868.0
nyc,6699371,41-15 51st Street,Multifamily Housing,97.3,36.0,356.3,11377,49536.0
nyc,6301473,Sterling: 340 E 90th St,Multifamily Housing,149.9,1.0,273.3,10128,28890.0
nyc,8169144,535 West 113 St,Residence Hall/Dormitory,20.8,100.0,40.7,10025,28240.0
nyc,2665472,Stellar - 118-28 Vermilyea Ave,Multifamily Housing,63.5,82.0,230.1,10034,61338.0
nyc,4035674,Maple_102-40 62nd Avenue,Multifamily Housing,70.8,84.0,480.2,11367,105697.0
nyc,10063214,Andrews: 70 Reade St.,Multifamily Housing,61.9,,262.7,10007,60955.0
nyc,4952513,AKAM - 300 East 71st Street,Multifamily Housing,70.1,49.0,1791.8,10021,340286.0
nyc,4998244,DEPM 2454 - 300 East 55th Street,Multifamily Housing,54.7,64.0,882.3,10022,243398.0
nyc,2611227,300 East 40th Street Condominium,Multifamily Housing,66.9,85.0,2482.5,10016,613940.0
nyc,5802767,(7389) - 389 East 89th Street Condominium,Multifamily Housing,81.8,54.0,1212.4,10128,241675.0
nyc,2668927,888 8TH AVE,Multifamily Housing,89.7,36.0,2031.4,10019,380441.0
nyc,3856036,VP: 2910 Wallace Avenue,Multifamily Housing,76.8,73.0,522.3,10467,118669.0
nyc,6296576,477 Broome Street,Multifamily Housing,70.5,64.0,205.3,10013,38524.0
nyc,6282802,MILLER: 564 East 3 Street,Multifamily Housing,94.8,27.0,196.1,11218,36380.0
nyc,2815543,Second Atlantic Terminal,Multifamily Housing,104.1,32.0,2374.6,11238,385717.0
nyc,6449130,2718 Morris Avenue,Multifamily Housing,91.9,67.0,221.1,10468,32625.0
nyc,6699205,MARQUIS REALTY 1210 Stratford,Multifamily Housing,91.8,64.0,282.7,10472,52536.0
nyc,8705690,"Morris Avenue, Phase II",Multifamily Housing,80.4,67.0,599.8,10451,121903.0
nyc,5829624,532 West 22nd Street,Multifamily Housing,73.8,,165.6,10011,35719.0
nyc,4455730,Harry Silver Housing,Multifamily Housing,91.8,64.0,1654.6,11203,311794.0
nyc,2817475,30 East End,Multifamily Housing,90.8,60.0,635.7,10028,109723.0
nyc,6732568,590 East 166th Street,Multifamily Housing,127.1,42.0,469.8,10456,60275.0
nyc,3100657,Gertz Plaza,Office,61.8,43.0,2258.4,11432,459965.0
nyc,10394164,124 East 177th Street,Multifamily Housing,104.2,27.0,243.3,10453,40900.0
nyc,6282359,Leonard Soloman: 295 Convent Avenue,Multifamily Housing,77.5,69.0,194.9,10031,44176.0
nyc,9953048,645 Barretto Street,Multifamily Housing,119.5,19.0,262.0,10474,38720.0
nyc,4407986,PlymouthNY - 33 Fifth Avenue,Multifamily Housing,81.4,58.0,406.0,10003,66000.0
nyc,6282872,Sandberg: 111 West 94th Street,Multifamily Housing,72.6,87.0,196.8,10025,47181.0
nyc,6675594,Highbridge Community HDFC - 180 w 167th st,Multifamily Housing,118.7,4.0,262.9,10452,29970.0
nyc,3530197,250 West 27th Street,Multifamily Housing,42.9,98.0,252.0,10001,77742.0
nyc,7118584,2337 Grand Concourse,Multifamily Housing,162.7,2.0,317.2,10468,34060.0
nyc,6282395,ABC: 30 East 95th St,Multifamily Housing,26.7,99.0,60.1,10128,31188.0
nyc,5789734,29-45 Sickles Street,Multifamily Housing,95.0,58.0,393.7,10040,71475.0
nyc,6282602,Diamond: 1522 University Ave,Multifamily Housing,84.7,65.0,290.0,10452,59125.0
nyc,2805267,3555 Netherland Ave. - 35468,Multifamily Housing,76.7,63.0,293.1,10463,66871.0
nyc,6671363,Renaissance Realty - 92 Morningside Ave,Multifamily Housing,28.8,79.0,178.6,10027,78936.0
nyc,4036569,Glenwood - The Barclay,Multifamily Housing,137.2,5.0,2352.5,10128,287756.0
nyc,6674822,1973 81st Street,Multifamily Housing,115.9,26.0,316.4,11214,48000.0
