city,property_id,property_name,year,property_type,gross_floor_area_sqft,energy_star_score,electricity_kbtu,natural_gas_kbtu,water_kgal,chicago_energy_rating,address,zip,year_built
chicago,173874,,2020,Multifamily Housing,81600.0,71.0,875313.1,5649985.6,,3.5,5400 5406 N KENMORE AVE,60640,1990.0
chicago,104549,,2020,Multifamily Housing,148138.0,38.0,5452957.5,6642116.1,,2.5,920  W LAWRENCE AVE,60640,1980.0
chicago,175736,,2020,Multifamily Housing,90780.0,62.0,1270202.3,6272040.5,,3.0,910  W LAWRENCE AVE,60640,1931.0
chicago,243692,5445 Edgewater Plaza Condo Association,2020,Multifamily Housing,518310.0,17.0,11082407.8,42240874.1,,1.0,5445 N Sheridan Rd,60640,1971.0
chicago,173845,,2020,Multifamily Housing,51150.0,77.0,650054.4,4037823.2,,4.0,1338 1354 W ARGYLE ST,60640,1931.0
chicago,159810,Kenmore Plaza Tenant Association,2020,Multifamily Housing,269311.0,91.0,4702353.7,11452314.5,,4.0,5225 N Kenmore Ave,60640,1974.0
chicago,105006,,2020,Multifamily Housing,79000.0,96.0,724736.1,2842327.9,,4.0,5527 5539 N KENMORE AVE,60640,1915.0
chicago,173857,,2020,Multifamily Housing,200000.0,57.0,2734994.3,16121333.0,,2.5,5230 5244 N SHERIDAN RD,60640,1920.0
chicago,159740,,2020,Multifamily Housing,134774.0,45.0,1829657.7,11306417.0,,2.0,840 W SUNNYSIDE AVE,60640,1968.0
chicago,251765,Bryn Mawr,2020,Multifamily Housing,156035.0,6.0,3373298.0,23498989.9,,1.0,5550 N Kenmore Ave,60640,1928.0
chicago,255965,5430 N. Sheridan,2020,Multifamily Housing,82133.0,59.0,1517835.0,3708784.8,,2.5,5430 N. Sheridan Rd.,60640,2008.0
chicago,106128,,2020,Multifamily Housing,58400.0,68.0,1385843.7,3218783.8,,3.0,5530 5548 N SHERIDAN RD,60640,1969.0
chicago,106223,,2020,Multifamily Housing,51840.0,88.0,589153.4,2598857.8,,4.0,4521 4523 N MALDEN ST,60640,1988.0
chicago,252310,,2020,Multifamily Housing,75600.0,89.0,1006407.9,5143224.8,,4.0,917 W Eastwood Ave,60640,1926.0
chicago,159739,Ella Flagg Young Apartments,2020,Multifamily Housing,299019.0,97.0,2382828.2,12369900.4,,4.0,4645 N Sherdian Rd,60640,1968.0
chicago,121222,,2020,Multifamily Housing,81094.0,12.0,2454835.1,7569725.3,,1.0,4500  N WINCHESTER AVE,60640,1968.0
chicago,159800,Metropolitan Condominiums,2020,Multifamily Housing,370000.0,46.0,13399391.0,4488800.2,,2.0,5320 N Sheridan Rd,60640,1984.0
chicago,256802,,2020,Multifamily Housing,50000.0,60.0,4367561.3,3522873.5,,2.5,4555 N SHERIDAN RD,60640,2019.0
chicago,160345,Lake View Towers Apartments,2020,Multifamily Housing,554253.0,73.0,9154361.4,35818543.9,,4.0,4550 N Clarendon Ave,60640,1970.0
chicago,160394,Lawrence House,2020,Multifamily Housing,188837.0,15.0,7798569.4,16463811.2,,1.0,1020 W LAWRENCE AVE,60640,1935.0
chicago,120343,,2020,Multifamily Housing,209520.0,19.0,485554.7,28429847.1,,1.0,5101 5115 N SHERIDAN RD,60640,1951.0
chicago,101396,,2020,Multifamily Housing,216000.0,52.0,3374078.9,19055100.1,,3.5,4640 N SHERIDAN RD,60640,1974.0
chicago,254095,5556 North Sheridan Condominium Association,2020,Multifamily Housing,146667.0,96.0,1412957.0,3626499.9,,4.0,5556 N Sheridan Rd,60640,2000.0
chicago,252259,Sheridan Park Apartments,2020,Multifamily Housing,55300.0,35.0,961275.7,7071147.8,,1.5,4536-40 N Magnolia Ave,60640,1929.0
chicago,147871,,2020,Multifamily Housing,64957.0,79.0,628606.4,3491600.0,,4.0,4418 4424 N CLARK ST,60640,2005.0
chicago,175858,,2020,Multifamily Housing,74913.0,86.0,2057763.1,3078826.2,,4.0,1201 1213 W LELAND AVE,60640,2004.0
chicago,175808,Romanian Village,2020,Multifamily Housing,70000.0,24.0,1276108.4,5671203.4,,1.0,5161  N ASHLAND AVE,60640,1923.0
chicago,173804,,2020,Multifamily Housing,135600.0,41.0,2743486.7,11139432.7,,2.0,4600  N CLARENDON AVE,60640,1965.0
chicago,104931,,2020,Multifamily Housing,50139.0,24.0,775806.9,5851893.2,,1.0,4600 4616 N WINCHESTER AVE,60640,1906.0
chicago,115341,,2020,Multifamily Housing,83000.0,59.0,1374357.1,6564655.8,,2.5,4880  N MARINE DR,60640,1958.0
chicago,252018,5000 Marine Drive Corporation: The Aquitania,2020,Multifamily Housing,152400.0,73.0,1535020.0,10232401.0,,3.5,5000 N Marine Dr,60640,1923.0
chicago,175198,,2020,Multifamily Housing,58000.0,30.0,1793708.8,1259629.6,,2.0,4840  N BROADWAY,60640,1930.0
chicago,244826,Park Tower Condominium Association,2020,Multifamily Housing,990049.0,59.0,18700980.5,50695097.9,,2.5,5415 N Sheridan Rd,60640,1971.0
chicago,250113,William Castleman Apartments,2020,Multifamily Housing,149600.0,44.0,2461297.4,13822846.8,,3.0,4945 N Sheridan Rd,60640,1967.0
chicago,251883,Stewart School Lofts,2020,Multifamily Housing,94950.0,28.0,1794090.9,5366154.1,,1.0,4525 N Kenmore Ave,60640,1907.0
chicago,175692,,2020,Multifamily Housing,67650.0,80.0,1025729.1,4498291.8,,3.5,1055 W CATALPA AVE,60640,1969.0
chicago,235970,5100 Marine Drive Condominium Association,2020,Multifamily Housing,357063.0,70.0,9874369.2,6313490.9,,4.0,5100 N Marine Dr,60640,1969.0
chicago,252250,Argyle Apartments,2020,Multifamily Housing,65492.0,53.0,968509.8,5458012.2,,3.5,840 850 W Argyle St,60640,1951.0
chicago,252286,Delmar Apartments,2020,Multifamily Housing,58772.0,88.0,1515416.4,3504916.1,,4.0,5042 N. Winthrop,60640,1920.0
chicago,104340,,2020,Multifamily Housing,50100.0,95.0,578883.1,3030882.8,,4.0,4701 4705 N BEACON ST,60640,1930.0
chicago,102809,,2020,Multifamily Housing,68400.0,80.0,553880.2,3829545.3,,3.5,5101 5111 N WINCHESTER AVE,60640,1903.0
chicago,159733,,2020,Multifamily Housing,189225.0,48.0,2974779.6,13988381.3,,2.0,4827 N SHERIDAN RD,60640,1967.0
chicago,114008,Shoreline Park Condominium Association,2020,Multifamily Housing,463764.0,78.0,7208365.7,24689201.0,,3.5,4950 N Marine Dr,60640,1953.0
chicago,175894,,2020,Multifamily Housing,131500.0,20.0,3097659.1,10159862.3,,1.0,4900  N SHERIDAN RD,60640,1980.0
chicago,159728,Lakeside Square Apartments,2020,Multifamily Housing,341201.0,87.0,4556364.8,18428909.4,,4.0,920 W Lakeside Pl,60640,1989.0
chicago,103727,,2020,Multifamily Housing,436961.0,,10332764.6,9502196.3,,,5040 5060 N BROADWAY,60640,1965.0
chicago,104206,,2020,Multifamily Housing,78709.0,76.0,1844472.6,2007471.4,,3.5,4501 4519 N MALDEN ST,60640,1925.0
chicago,107939,,2020,Multifamily Housing,90528.0,24.0,2968344.1,5147370.8,,2.0,5040 N KENMORE AVE,60640,2010.0
chicago,101217,,2020,Multifamily Housing,244164.0,77.0,4557291.0,14941080.5,,3.5,850  W EASTWOOD AVE,60640,1992.0
chicago,238480,5455 Edgewater Plaza Condominium Association,2020,Multifamily Housing,580512.0,31.0,11107430.2,39228575.4,,1.5,5455 N Sheridan Rd,60640,1967.0
chicago,229823,5040-60 N Marine Dr,2020,Multifamily Housing,252794.0,55.0,4065273.6,14996631.5,,2.5,5040-5060 N Marine,60640,1939.0
chicago,254046,Ainslie Park Condominium Association,2020,Multifamily Housing,52760.0,80.0,1796213.3,1136808.0,,3.5,840 846 W Ainslie St,60640,1923.0
chicago,175777,,2020,Multifamily Housing,66000.0,97.0,1066352.4,1954017.0,,4.0,1217 1227 W WILSON AVE,60640,2004.0
chicago,105011,,2020,Multifamily Housing,52237.0,59.0,1868714.9,901013.7,,2.5,5439 5443 N KENMORE AVE,60640,1929.0
chicago,174260,Uptown Bank Building,2020,Office,101422.0,,3660990.9,9797273.8,,2.0,4753 N Broadway St,60640,1924.0
chicago,102336,Institute of Cultural Affairs,2020,Office,206154.0,89.0,2249637.3,9225368.1,,4.0,4750 N Sheridan Rd,60640,1921.0
chicago,173837,Black Ensemble Theater,2020,Performing Arts,66373.0,,1139937.7,1612637.7,,3.0,4450 N Clark St,60640,2011.0
chicago,165269,,2020,Senior Living Community,147129.0,5.0,11257424.1,4790200.2,,1.0,908 920 W ARGYLE ST,60640,1962.0
chicago,173817,Alden Lakeland Rehabilitation and Health Care Center,2020,Senior Living Community,97280.0,1.0,5110461.8,14172280.2,,1.0,820 W LAWRENCE AVE,60640,1972.0
chicago,112765,309-The Breakers at Edgewater Beach,2020,Senior Living Community,1742595.0,95.0,12752998.6,22394501.0,,4.0,5333 N Sheridan Rd,60640,2005.0
chicago,173819,Sun Plaza,2020,Strip Mall,108610.0,,5040854.4,4309815.5,,2.0,4851 - 4887 N Broadway Ave,60640,1995.0
chicago,121374,8522-Edgewater,2020,Supermarket/Grocery Store,55129.0,55.0,9404755.4,6354424.8,,3.5,5201 Sheridan Rd,60640,2013.0
chicago,120324,Ravenswood Station,2020,Supermarket/Grocery Store,231118.0,,18350262.3,9034851.9,,,1800 W LAWRENCE AVE,60640,2014.0
chicago,173872,North Shore Baptist Church,2020,Worship Facility,50000.0,71.0,346498.8,2036097.2,,4.0,5244 N Lakewood Ave,60640,1952.0
chicago,145637,,2020,,126211.0,,,,,0.0,4815 4835 W BELLE PLAINE AVE,60641,
chicago,175867,Six Corners Plaza,2020,,80596.0,,,,,,3970 - 3982 N Milwaukee Ave,60641,
chicago,148904,,2020,,57585.0,,,,,0.0,3727 3741 N MILWAUKEE AVE,60641,
chicago,173781,Irving Park YMCA,2020,,95109.0,,,,,0.0,4251 4259 W IRVING PARK RD,60641,
chicago,158596,,2020,,61400.0,,,,,0.0,4025 4041 N KEDVALE AVE,60641,
chicago,124456,,2020,,54000.0,,,,,0.0,4901 4917 W IRVINGPARK RD,60641,
chicago,251900,"Scammon, Jonathan Y -CPS",2020,K-12 School,85474.0,69.0,1558337.1,3562159.8,,4.0,4201 W Henderson St,60641,1926.0
chicago,251736,"Foreman HS, Edwin G -CPS",2020,K-12 School,234393.0,59.0,3410594.3,17338798.7,,3.5,3235 N Leclaire Ave,60641,1928.0
chicago,251870,Portage Park Elementary -CPS,2020,K-12 School,145775.0,89.0,1565582.2,5254449.7,,4.0,5330 W Berteau Ave,60641,1915.0
chicago,251662,Gray Elementary -CPS,2020,K-12 School,129990.0,20.0,3353721.3,10874810.0,,2.0,3730 N Laramie Ave,60641,1911.0
chicago,251526,Barry -CPS,2020,K-12 School,78700.0,36.0,1063690.9,7163619.8,,2.5,2828 N Kilbourn Ave,60641,1927.0
chicago,251358,Irving Park Middle -CPS,2020,K-12 School,50560.0,41.0,1611970.8,1834489.8,,3.0,3815 N Kedvale Ave,60641,1906.0
chicago,251719,Falconer Elementary -CPS,2020,K-12 School,165513.0,53.0,3685830.9,7887440.0,,3.5,3020 N Lamon Ave,60641,1919.0
chicago,117814,ASPIRA,2020,K-12 School,58000.0,100.0,430968.6,564482.2,,4.0,3119 N Pulaski Rd,60641,1945.0
chicago,252082,,2020,K-12 School,77012.0,29.0,3600921.1,1274425.5,,1.0,4540 W Belmont Ave,60641,2014.0
chicago,251475,"Belding Elementary, Hiram H - CPS",2020,K-12 School,69480.0,93.0,145879.2,3698130.2,,4.0,4257 N Tripp Ave,60641,1899.0
chicago,251568,Vaughn Occupational HS -CPS,2020,K-12 School,50289.0,24.0,1996204.9,2772279.7,,2.0,4355 N Linder Ave,60641,1920.0
chicago,102309,Schurz HS -CPS,2020,K-12 School,455800.0,59.0,9415178.8,26298660.9,,3.5,3601 N Milwaukee Ave,60641,1910.0
chicago,100320,,2020,Multifamily Housing,96000.0,94.0,365015.8,4751500.0,,4.0,4039 4051 N LAPORTE AVE,60641,1934.0
chicago,254377,Cicero & George,2020,Multifamily Housing,76764.0,48.0,2366618.8,2569395.9,,2.0,4800 W GEORGE ST,60641,2016.0
chicago,253968,,2020,Multifamily Housing,79246.0,,2498262.2,,,0.0,4655 W Berteau Ave,60641,2015.0
chicago,104710,,2020,Multifamily Housing,76167.0,74.0,3282964.9,,,4.0,4645  W BELMONT AVE,60641,2000.0
chicago,134421,Market Place at Six Corners 10361,2020,Other - Mall,77966.0,,13002616.6,1136295.0,,2.0,4612 - 4730 W Irving Park Rd,60641,1997.0
chicago,101283,Chicago-Central,2020,Other - Specialty Hospital,119087.0,,8296520.6,16865894.3,,3.0,4058 W Melrose St,60641,2000.0
chicago,251319,03262-Irving Park & Cicero,2020,Supermarket/Grocery Store,70790.0,53.0,11518905.8,5207999.8,,2.5,4660 W Irving Park Rd,60641,1997.0
chicago,103620,ACIA AG Auto LLC,2020,,412000.0,,,,,0.0,1530 N Dayton St,60642,
chicago,256844,,2020,,77613.0,,,,,,1308 N Elston,60642,
chicago,175484,,2020,,72000.0,,,,,0.0,935 W CHESTNUT ST,60642,
chicago,172387,Wrigley Global Innovation Center,2020,,276780.0,,,,,0.0,1132 W BLACKHAWK ST,60642,
chicago,251913,"Peabody Elementary, Elizabeth",2020,,50116.0,,,,,0.0,1440 W AUGUSTA,60642,
chicago,255091,Kendall College,2020,,200000.0,,,,,0.0,900 N North Branch St,60642,
chicago,254353,,2020,,53079.0,,,,,0.0,1415 N KINGSBURY ST,60642,
chicago,256562,,2020,,57600.0,,,,,0.0,450 N Morgan St,60642,
chicago,251364,Rowe Elementary / Lozano Bilingual,2020,,63861.0,,,,,0.0,1424 N Cleaver Street,60642,
chicago,175120,Polish Roman Catholic Union of America,2020,,52400.0,,,,,0.0,984 N MILWAUKEE AVE,60642,
chicago,175494,,2020,,56200.0,,,,,0.0,1415 N DAYTON ST,60642,
chicago,254996,Fletcher Jones Chicago Service (Audi),2020,Automobile Dealership,55030.0,,4962555.8,161902.8,,1.0,1521 W NORTH AVE,60642,2015.0
chicago,255010,Fletcher Jones Audi,2020,Automobile Dealership,442844.0,,10419131.0,6719012.3,,3.0,949 N ELSTON AVE,60642,2016.0
chicago,121355,Mercedes Benz of Chicago,2020,Automobile Dealership,54800.0,,5355489.5,,,1.0,1520 W North Ave,60642,2010.0
chicago,251860,Ogden Intl HS -CPS,2020,K-12 School,93355.0,89.0,1172516.7,3602199.7,,4.0,1250 W Erie St,60642,1957.0
chicago,251533,Lozano Bilingual Elementary -CPS,2020,K-12 School,57885.0,64.0,1277903.5,2090209.7,,4.0,1501 N Greenview Ave,60642,1993.0
chicago,251612,Otis Elementary -CPS,2020,K-12 School,94414.0,55.0,1322964.0,6251070.0,,3.5,525 N Armour St,60642,1879.0
chicago,132533,"Elston Industrial lofts, Llc",2020,Mixed Use Property,108689.0,,2877472.6,1697003.9,,,1737-1747 N Elston Ave,60642,1923.0
chicago,119422,"939 North Avenue Collection,LLC",2020,Mixed Use Property,341451.0,,15636254.2,,,,913 949 W North Ave,60642,2002.0
chicago,159044,Lidia Puchinska Apartments,2020,Multifamily Housing,335411.0,80.0,4476113.6,17428859.1,,4.0,838 N Noble St,60642,1965.0
chicago,171880,,2020,Multifamily Housing,66000.0,50.0,1568824.0,3136071.1,,2.0,515 517 N NOBLE ST,60642,1989.0
chicago,255022,Kenect Chicago,2020,Multifamily Housing,55216.0,35.0,7622609.6,6283155.9,,1.5,505 N GREEN ST,60642,2018.0
chicago,113474,,2020,Multifamily Housing,88776.0,79.0,1727239.7,4172741.9,,3.5,517 525 N HALSTED ST,60642,1935.0
chicago,141321,,2020,Multifamily Housing,78288.0,85.0,1479197.6,2740651.2,,4.0,950  W HURON ST,60642,2001.0
chicago,160450,SoNo East,2020,Multifamily Housing,392548.0,90.0,6831058.4,11288527.1,,4.0,840 W Blackhawk St,60642,2012.0
chicago,252253,Northwest Tower Apartments,2020,Multifamily Housing,174560.0,54.0,2082381.2,13118435.8,,3.5,1170 W Erie St,60642,1972.0
chicago,255948,Spoke Apartments,2020,Multifamily Housing,420049.0,75.0,11323890.2,10165429.6,,4.0,728 N Morgan St,60642,2017.0
chicago,255013,Kenect Chicago,2020,Multifamily Housing,125549.0,20.0,6101379.6,5147367.2,,2.0,504 N GREEN ST,60642,2018.0
chicago,157280,Noble Square Cooperative,2020,Multifamily Housing,284850.0,60.0,5610795.7,20367432.6,,2.5,1165 N MILWAUKEE AVE,60642,1969.0
chicago,251767,North Town Village,2020,Multifamily Housing,124125.0,93.0,2065205.1,3434329.6,,4.0,1311 N Halsted,60642,1999.0
chicago,251926,Mondial River West,2020,Multifamily Housing,300047.0,41.0,5408132.7,11447580.0,,2.0,910 W Huron St,60642,2009.0
chicago,116810,,2020,Multifamily Housing,91643.0,82.0,2141333.7,2190300.1,,4.0,680 N GREEN ST,60642,1999.0
chicago,111466,,2020,Multifamily Housing,60000.0,90.0,1188450.8,2372727.3,,4.0,939 W HURON ST,60642,1992.0
chicago,251380,Motley School Apartments,2020,Multifamily Housing,57135.0,38.0,937914.4,3473830.6,,1.5,739 N Ada St,60642,2019.0
chicago,172347,River West Lofts,2020,Multifamily Housing,177000.0,58.0,4297414.1,9808200.3,,2.5,925 W HURON ST,60642,1910.0
chicago,175400,,2020,Multifamily Housing,82600.0,84.0,2030266.2,1616976.0,,4.0,740  N MILWAUKEE AVE,60642,2003.0
chicago,254010,824 West Superior Condominium Assocation,2020,Multifamily Housing,77000.0,49.0,1951315.9,3666205.9,,3.0,824 W Superior St,60642,2004.0
chicago,233920,SoNo Condominium Association,2020,Multifamily Housing,399124.0,30.0,7496955.6,20908278.6,,1.0,860 W Blackhawk St,60642,2008.0
chicago,254997,Linkt Apartments,2020,Multifamily Housing,63568.0,89.0,1389504.1,1385407.7,,4.0,830 N MILWAUKEE AVE,60642,2017.0
chicago,254056,The Montrevelle Condominium Association,2020,Multifamily Housing,114625.0,22.0,3630408.9,6451590.8,,1.0,520 N Halsted St,60642,2003.0
chicago,175981,860 Evergreen LLC,2020,Office,105000.0,,315148.1,2163312.8,,4.0,860 W Evergreen Ave,60642,1918.0
chicago,256836,,2020,Office,65363.0,26.0,4451066.2,1146473.0,,1.0,1440 N Dayton Street,60642,1965.0
chicago,172131,,2020,Office,128600.0,88.0,4171808.3,4221969.7,,4.0,1765 N ELSTON AVE,60642,2013.0
chicago,174289,770 N Halsted St,2020,Office,189509.0,63.0,10148727.7,,,3.0,770 N Halsted St,60642,1905.0
chicago,251771,1333 N Kingsbury,2020,Office,126727.0,66.0,3957005.9,4220184.3,,4.0,1333 N Kingsbury,60642,1961.0
chicago,162318,Saint Stanislaus Kostka Parish,2020,Other,144100.0,,1106069.6,4962814.3,,4.0,1255 N Noble St,60642,1950.0
chicago,250021,Pulaski Park,2020,Other - Recreation,60246.0,,590978.4,,,0.0,1419 W Blackhawk St,60642,1914.0
chicago,121774,"Home Depot, #1912 North Ave",2020,Retail Store,167560.0,54.0,7892266.7,9275053.5,,3.5,1232 W North Ave,60642,1996.0
chicago,175850,Whole Foods KBS,2020,Supermarket/Grocery Store,256742.0,27.0,18449486.5,16712339.5,,2.0,1550 N Kingsbury St,60642,2009.0
chicago,118140,Jetro Restaurant Depot,2020,Wholesale Club/Supercenter,151161.0,1.0,10519924.9,8705550.0,,1.0,1030 W DIVISION ST,60642,1950.0
chicago,172637,,2020,,170500.0,,,,,0.0,800 900 W 115TH ST,60643,
chicago,175987,"Target, Chicago Morgan Park (2344)",2020,,391094.0,,,,,0.0,11840 S Marshfield Ave,60643,
chicago,254346,Morgan Park Sports Center,2020,,64060.0,,,,,0.0,11505 S WESTERN AVE,60643,
chicago,172177,Third Baptist Church of Chicago,2020,,86000.0,,,,,,1551 W 95Th St,60643,
chicago,254225,Ray and Joan Kroc Corps Community Center,2020,Fitness Center/Health Club/Gym,158483.0,,8183511.7,12971709.7,,1.0,1250 W 119th St,60643,2012.0
chicago,100418,Morgan Park HS -CPS,2020,K-12 School,269480.0,78.0,4887669.0,10640850.2,,4.0,1744 W Pryor Ave,60643,1914.0
chicago,251488,Esmond Elementary -CPS,2020,K-12 School,53700.0,33.0,763518.4,5371580.2,,2.5,1865 W Montvale Ave,60643,1891.0
chicago,252023,CICS Longwood (Academy of Our Lady),2020,K-12 School,150000.0,51.0,1723762.8,13067400.1,,3.5,1309 W 95th St,60643,1952.0
chicago,251408,Clissold Elementary -CPS,2020,K-12 School,63257.0,46.0,1366837.9,3532610.3,,3.0,2330 W 110th Pl,60643,1930.0
chicago,161901,Higgins C A -CPS,2020,K-12 School,51303.0,50.0,1892938.6,553250.0,,3.0,11710 S Morgan St,60643,1965.0
chicago,251548,Mt Vernon Elementary -CPS,2020,K-12 School,82650.0,65.0,847046.8,5584959.7,,4.0,10540 S Morgan St,60643,1929.0
chicago,250047,Julian HS -CPS,2020,K-12 School,266404.0,5.0,15546702.8,19107812.3,,1.0,10330 S Elizabeth St,60643,1975.0
chicago,251406,John Whistler Elementary -CPS,2020,K-12 School,88230.0,65.0,923085.2,5742310.4,,4.0,11513 S Ada St,60643,1958.0
chicago,251666,"Sutherland Elementary, Elizabeth H -CPS",2020,K-12 School,80219.0,89.0,769192.4,3076339.9,,4.0,10015 S Leavitt St,60643,1926.0
chicago,251753,Shoop Acad Of Math/Science/Tech -CPS,2020,K-12 School,124553.0,40.0,2931866.7,7267020.4,,2.5,1460 W 112th St,60643,1926.0
chicago,250044,Garvey Elementary -CPS,2020,K-12 School,55354.0,6.0,4080435.8,,,1.0,10309 S Morgan St,60643,1974.0
chicago,252024,CICS Loomis,2020,K-12 School,150000.0,69.0,1052673.7,3295800.0,,4.0,9535 S Loomis St,60643,1961.0
chicago,164787,Advocate Healthcare Center (Beverly Center),2020,Medical Office,126145.0,37.0,6271123.9,,,1.5,9831 S Western Ave,60643,1985.0
chicago,175551,"Jewel Osco, 03187-119th and Marshfield",2020,Retail Store,452932.0,,23378372.0,3109272.4,,2.0,11730 S Marshfield Ave,60643,2008.0
chicago,165425,Smith Senior Living,2020,Senior Living Community,445461.0,,9973578.6,,,4.0,2320  W 113TH PL,60643,2006.0
chicago,116385,Southpoint Nursing and Rehabilitation Center,2020,Senior Living Community,107394.0,22.0,4547799.6,7316143.2,,1.0,1010  W 95TH ST,60643,1996.0
chicago,135316,Belhaven Nursing & Rehab Center,2020,Senior Living Community,100866.0,1.0,3688367.1,11865380.6,,1.0,11401 S OAKLEY AVE,60643,1984.0
chicago,172640,,2020,Senior Living Community,65505.0,36.0,1807114.6,4835400.0,,1.5,832 890 W 103RD ST,60643,2001.0
chicago,127068,Halsted Plaza,2020,Strip Mall,176613.0,,1589551.8,1171486.8,,2.0,801- 831 W 119th St.,60643,1964.0
chicago,172078,Morgan Park United Methodist Church,2020,Worship Facility,70625.0,,,,,0.0,11030 S Longwood Dr,60643,1927.0
chicago,102136,,2020,,51631.0,,,,,0.0,5301 5311 W WASHINGTON BLVD,60644,
chicago,251653,Willam F Byford - St Martin,2020,,112900.0,,,,,0.0,116 N LECLAIRE AVE,60644,
chicago,175296,,2020,,56030.0,,,,,0.0,5623  W WASHINGTON BLVD,60644,
chicago,255758,Key Elementary School Main Building,2020,,60000.0,,,,,,517 N Parkside Ave,60644,
chicago,251527,Key Elementary -CPS,2020,,75500.0,,,,,,509 N Parkside,60644,
chicago,101978,,2020,,61538.0,,,,,0.0,42 46 N WALLER AVE,60644,
chicago,175106,,2020,,51000.0,,,,,0.0,5235  W LAKE ST,60644,
chicago,102093,,2020,,71880.0,,,,,0.0,551 555 N PINE AVE,60644,
chicago,254376,Moving Everest Charter School,2020,,53190.0,,,,,0.0,416 N LARAMIE AVE,60644,
chicago,157587,Loretto Hospital,2020,,311325.0,,,,,0.0,645 S CENTRAL AVE,60644,
chicago,119564,Plaza Arms,2020,,110200.0,,,,,0.0,501 525 N CENTRAL AVE,60644,
chicago,251485,Emmet Elementary -CPS,2020,,79800.0,,,,,,5500 W Madison St,60644,
chicago,251711,"Douglass, Frederick Academy HS -CPS",2020,K-12 School,135210.0,19.0,6137475.5,6818609.5,,2.0,543 N Waller Ave,60644,1973.0
chicago,251710,Clark Academic Prep HS -CPS,2020,K-12 School,150700.0,13.0,10239933.5,595620.0,,2.0,5101 W Harrison St,60644,1972.0
chicago,251670,May Elementary Community Academy -CPS,2020,K-12 School,109407.0,49.0,2337863.0,5894040.0,,3.0,512 S Lavergne Ave,60644,1905.0
chicago,251656,Ellington Elementary -CPS,2020,K-12 School,112380.0,15.0,5383744.1,3839510.2,,2.0,243 N Parkside Ave,60644,2005.0
chicago,251571,Howe Elementary -CPS,2020,K-12 School,69535.0,50.0,1266377.8,4206190.1,,3.0,720 N Lorel Ave,60644,1896.0
chicago,251641,Depriest Elementary -CPS,2020,K-12 School,106650.0,23.0,4258653.7,4094100.5,,2.0,139 S Parkside Ave,60644,2004.0
chicago,172500,Catalyst Circle Rock Charter School,2020,K-12 School,111030.0,64.0,3593269.6,1727787.9,,3.0,5600 5608 W WASHINGTON BLVD,60644,1924.0
chicago,250035,Austin Polytechical HS -CPS,2020,K-12 School,397258.0,84.0,5108821.7,18331918.7,,4.0,231 N Pine Ave,60644,1930.0
chicago,251648,Spencer Elementary Academy -CPS,2020,K-12 School,122935.0,75.0,2012852.5,4747339.7,,4.0,214 N Lavergne Ave,60644,1903.0
chicago,251607,"Nash Elementary, Henry H -CPS",2020,K-12 School,108716.0,45.0,2960821.7,5304000.2,,3.0,4837 W Erie St,60644,1895.0
chicago,250100,Lorraine Hansberry Senior Apartments,2020,Multifamily Housing,106272.0,51.0,2700751.5,7820695.0,,3.5,5670 W Lake St,60644,1976.0
chicago,252288,Parkside Terrace,2020,Multifamily Housing,85000.0,96.0,1134924.5,3688650.2,,4.0,137-143 N Parkside Ave,60644,1920.0
chicago,252265,Whitmore Apartments,2020,Multifamily Housing,68783.0,96.0,490103.9,3211905.6,,4.0,421 S Central Ave,60644,2000.0
chicago,175907,Washington Courts,2020,Multifamily Housing,109084.0,22.0,1287025.2,12153921.3,,1.0,5424  W WASHINGTON BLVD,60644,1929.0
chicago,105989,,2020,Multifamily Housing,118890.0,73.0,2054644.9,8145934.4,,3.5,5501 5511 W WASHINGTON BLVD,60644,1929.0
chicago,175334,,2020,Multifamily Housing,55000.0,33.0,1080802.1,4757929.4,,1.5,51  N CENTRAL AVE,60644,1910.0
chicago,175242,,2020,Multifamily Housing,50000.0,46.0,865010.2,3162653.7,,3.0,5870  W LAKE ST,60644,1965.0
chicago,252249,Enola Dew Apartments,2020,Multifamily Housing,66645.0,49.0,1590623.2,2545752.4,,2.0,4623 W Galdys Ave,60644,2011.0
chicago,252322,Lavergne Courts,2020,Multifamily Housing,144765.0,47.0,2817862.3,10405780.1,,3.0,4938 W Quincy St,60644,1930.0
chicago,151835,,2020,Multifamily Housing,50000.0,48.0,585062.5,4071168.4,,2.0,500 514 S LARAMIE AVE,60644,1929.0
chicago,172485,,2020,Multifamily Housing,91968.0,82.0,927569.2,3339321.9,,4.0,36 50 N MENARD AVE,60644,1930.0
chicago,105360,,2020,Multifamily Housing,50291.0,35.0,733259.3,4613476.4,,1.5,200  N CENTRAL AVE,60644,1930.0
chicago,252274,COP_MADW5957,2020,Multifamily Housing,62250.0,10.0,2184550.0,3965182.4,,1.0,5957-73 W Madison St,60644,1930.0
chicago,252261,,2020,Multifamily Housing,51000.0,80.0,34520.4,4189055.1,,3.5,301 N Austin Blvd,60644,1924.0
chicago,137292,,2020,Residential Care Facility,97683.0,,2350581.4,8270599.8,,3.0,321  N CENTRAL AVE,60644,1935.0
chicago,117948,Symphony of Chicago West,2020,Senior Living Community,139114.0,6.0,5923255.5,13827899.7,,1.0,5130  W JACKSON BLVD,60644,1980.0
